po_id,supplier_id,warehouse_id,sku,qty_ordered,unit_cost,total_cost,po_date,expected_delivery,actual_delivery,status,is_on_time,_ingested_at
PO-00004388,SUP-0050,WH-CEN-10,SKU-00862,1192,94.87,113085.04,2026-01-06,2026-02-11,2026-02-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004389,SUP-0034,WH-WES-07,SKU-00872,1454,12.25,17811.5,2025-10-26,2025-12-06,2025-12-03,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004390,SUP-0017,WH-EAS-06,SKU-00329,864,430.53,371977.92,2025-09-11,2025-09-21,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004391,SUP-0043,WH-EAS-03,SKU-00433,1564,429.27,671378.28,2025-06-13,2025-06-27,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004392,SUP-0049,WH-EAS-06,SKU-00004,798,223.81,178600.38,2025-12-15,2026-01-15,2026-01-12,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004393,SUP-0069,WH-CEN-08,SKU-00354,288,348.0,100224.0,2026-01-06,2026-02-18,2026-02-15,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004394,SUP-0035,WH-SOU-09,SKU-00242,1246,343.07,427465.22,2025-09-09,2025-11-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004395,SUP-0006,WH-EAS-06,SKU-00749,1987,237.2,471316.4,2025-09-30,2025-11-01,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004396,SUP-0006,WH-EAS-02,SKU-00884,240,7.16,1718.4,2025-10-06,2025-11-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004397,SUP-0057,WH-NOR-05,SKU-00676,1284,30.71,39431.64,2026-01-10,2026-03-05,2026-03-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004398,SUP-0018,WH-SOU-09,SKU-00327,131,236.18,30939.58,2025-10-15,2025-11-21,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004399,SUP-0037,WH-NOR-05,SKU-00176,927,58.42,54155.34,2025-10-09,2025-11-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004400,SUP-0018,WH-EAS-01,SKU-00698,1079,11.25,12138.75,2026-02-15,2026-03-05,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004401,SUP-0054,WH-EAS-03,SKU-00449,1550,135.44,209932.0,2025-12-11,2025-12-22,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004402,SUP-0038,WH-CEN-10,SKU-00071,557,415.22,231277.54,2025-05-18,2025-06-18,2025-06-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004403,SUP-0040,WH-CEN-08,SKU-00430,1097,383.1,420260.7,2026-02-13,2026-04-05,2026-04-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004404,SUP-0033,WH-WES-07,SKU-00771,408,219.86,89702.88,2025-11-19,2026-01-18,2026-01-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004405,SUP-0066,WH-CEN-10,SKU-00207,240,355.35,85284.0,2026-03-19,2026-04-07,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004406,SUP-0073,WH-CEN-10,SKU-00885,1869,266.05,497247.45,2025-10-05,2025-10-15,2025-10-17,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004407,SUP-0015,WH-EAS-01,SKU-00914,228,408.23,93076.44,2025-10-05,2025-11-27,2025-12-02,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004408,SUP-0050,WH-NOR-05,SKU-00742,1121,314.22,352240.62,2025-11-23,2025-12-02,2025-12-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004409,SUP-0059,WH-WES-07,SKU-00234,720,441.6,317952.0,2025-09-27,2025-11-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004410,SUP-0078,WH-NOR-04,SKU-00911,222,199.89,44375.58,2026-04-21,2026-05-22,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004411,SUP-0071,WH-CEN-10,SKU-00510,821,303.65,249296.65,2025-07-13,2025-07-17,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004412,SUP-0067,WH-EAS-01,SKU-00740,166,11.95,1983.7,2025-10-20,2025-11-17,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004413,SUP-0038,WH-EAS-03,SKU-00262,1750,178.89,313057.5,2025-05-28,2025-06-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004414,SUP-0018,WH-WES-07,SKU-00720,1718,216.36,371706.48,2025-08-09,2025-08-26,2025-09-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004415,SUP-0019,WH-EAS-06,SKU-00953,1686,44.1,74352.6,2026-02-25,2026-04-18,2026-04-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004416,SUP-0055,WH-CEN-10,SKU-00349,1912,227.16,434329.92,2025-06-18,2025-08-10,2025-08-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004417,SUP-0020,WH-SOU-09,SKU-00959,1138,265.02,301592.76,2025-12-22,2026-01-02,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004418,SUP-0040,WH-WES-07,SKU-00862,1357,94.87,128738.59,2025-08-22,2025-08-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004419,SUP-0010,WH-EAS-01,SKU-00963,217,437.25,94883.25,2025-12-16,2026-01-28,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004420,SUP-0001,WH-NOR-04,SKU-00385,759,381.36,289452.24,2026-01-22,2026-03-07,2026-03-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004421,SUP-0051,WH-NOR-05,SKU-00783,692,356.08,246407.36,2026-02-07,2026-03-19,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004422,SUP-0050,WH-NOR-05,SKU-00075,1132,53.99,61116.68,2025-08-03,2025-08-30,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004423,SUP-0043,WH-EAS-01,SKU-00388,1104,360.5,397992.0,2026-01-06,2026-02-27,2026-03-09,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004424,SUP-0047,WH-WES-07,SKU-00916,518,123.96,64211.28,2026-01-21,2026-03-06,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004425,SUP-0027,WH-EAS-06,SKU-00975,637,215.41,137216.17,2025-07-11,2025-09-03,2025-09-02,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004426,SUP-0013,WH-NOR-05,SKU-00411,1965,313.8,616617.0,2025-10-10,2025-12-02,2025-12-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004427,SUP-0049,WH-NOR-05,SKU-00624,983,16.07,15796.81,2025-10-14,2025-10-26,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004428,SUP-0010,WH-EAS-02,SKU-00596,1869,410.59,767392.71,2025-12-19,2026-01-08,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004429,SUP-0072,WH-WES-07,SKU-00437,1167,409.81,478248.27,2026-02-20,2026-03-01,2026-03-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004430,SUP-0040,WH-EAS-02,SKU-00305,624,312.01,194694.24,2026-04-19,2026-05-18,2026-05-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004431,SUP-0016,WH-NOR-04,SKU-00703,1444,186.94,269941.36,2025-05-22,2025-07-08,2025-07-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004432,SUP-0015,WH-CEN-10,SKU-00310,125,52.83,6603.75,2025-08-28,2025-09-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004433,SUP-0080,WH-EAS-02,SKU-00244,1250,94.49,118112.5,2025-12-29,2026-02-15,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004434,SUP-0066,WH-CEN-10,SKU-00867,902,406.68,366825.36,2025-10-05,2025-12-02,2025-12-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004435,SUP-0042,WH-EAS-06,SKU-00335,1840,440.21,809986.4,2026-01-22,2026-01-28,2026-01-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004436,SUP-0079,WH-EAS-02,SKU-00577,868,162.13,140728.84,2026-01-29,2026-03-03,2026-03-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004437,SUP-0013,WH-EAS-06,SKU-00285,1047,279.45,292584.15,2025-11-09,2025-11-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004438,SUP-0043,WH-EAS-03,SKU-00154,891,56.79,50599.89,2025-07-13,2025-07-28,2025-08-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004439,SUP-0060,WH-CEN-10,SKU-00452,1762,39.04,68788.48,2025-12-06,2025-12-22,2025-12-29,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004440,SUP-0017,WH-SOU-09,SKU-00217,317,395.78,125462.26,2026-01-18,2026-02-13,2026-02-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004441,SUP-0076,WH-EAS-02,SKU-00408,1535,270.81,415693.35,2026-04-07,2026-05-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004442,SUP-0024,WH-SOU-09,SKU-00353,918,407.39,373984.02,2026-02-09,2026-03-09,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004443,SUP-0008,WH-EAS-01,SKU-00658,1849,222.39,411199.11,2026-01-23,2026-03-07,2026-03-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004444,SUP-0043,WH-EAS-06,SKU-00102,1917,125.2,240008.4,2026-01-03,2026-01-11,2026-01-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004445,SUP-0016,WH-NOR-04,SKU-00302,1993,377.93,753214.49,2025-08-27,2025-09-20,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004446,SUP-0032,WH-EAS-03,SKU-00123,701,151.02,105865.02,2026-03-18,2026-04-27,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004447,SUP-0043,WH-CEN-10,SKU-00854,615,275.45,169401.75,2025-10-10,2025-12-09,2025-12-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004448,SUP-0016,WH-EAS-02,SKU-00792,1847,169.59,313232.73,2025-07-28,2025-08-14,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004449,SUP-0028,WH-CEN-08,SKU-00972,1868,174.44,325853.92,2025-08-22,2025-09-17,2025-09-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004450,SUP-0073,WH-NOR-04,SKU-00878,946,346.24,327543.04,2025-05-21,2025-05-24,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004451,SUP-0074,WH-NOR-04,SKU-00683,1643,197.13,323884.59,2025-12-27,2026-02-19,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004452,SUP-0049,WH-NOR-04,SKU-00667,1700,56.0,95200.0,2025-06-25,2025-08-03,2025-08-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004453,SUP-0071,WH-NOR-05,SKU-00859,171,200.13,34222.23,2026-01-09,2026-02-17,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004454,SUP-0058,WH-CEN-08,SKU-00683,1770,197.13,348920.1,2025-05-30,2025-06-28,2025-07-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004455,SUP-0001,WH-NOR-05,SKU-00618,607,249.97,151731.79,2025-11-03,2025-11-27,2025-12-02,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004456,SUP-0058,WH-SOU-09,SKU-00919,850,46.92,39882.0,2025-10-13,2025-11-21,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004457,SUP-0042,WH-SOU-09,SKU-00199,1368,117.87,161246.16,2026-04-03,2026-04-30,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004458,SUP-0005,WH-CEN-08,SKU-00241,1074,215.37,231307.38,2026-04-14,2026-05-13,2026-05-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004459,SUP-0025,WH-CEN-10,SKU-00752,1607,91.5,147040.5,2026-03-27,2026-05-09,2026-05-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004460,SUP-0040,WH-EAS-06,SKU-00890,458,75.92,34771.36,2026-02-20,2026-03-07,2026-03-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004461,SUP-0071,WH-WES-07,SKU-00566,1100,211.0,232100.0,2026-03-17,2026-05-06,2026-05-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004462,SUP-0074,WH-EAS-03,SKU-00437,251,409.81,102862.31,2026-04-16,2026-05-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004463,SUP-0056,WH-SOU-09,SKU-00187,1934,167.17,323306.78,2025-08-16,2025-09-24,2025-10-02,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004464,SUP-0068,WH-EAS-02,SKU-00548,1211,178.85,216587.35,2025-11-04,2025-11-07,2025-11-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004465,SUP-0026,WH-NOR-04,SKU-00524,705,437.07,308134.35,2026-02-05,2026-02-21,2026-03-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004466,SUP-0016,WH-WES-07,SKU-00566,494,211.0,104234.0,2025-12-25,2025-12-31,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004467,SUP-0029,WH-SOU-09,SKU-00995,410,374.02,153348.2,2026-02-09,2026-03-17,2026-03-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004468,SUP-0006,WH-CEN-08,SKU-00120,1185,166.66,197492.1,2025-09-10,2025-10-28,2025-10-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004469,SUP-0005,WH-SOU-09,SKU-00519,825,173.8,143385.0,2025-12-03,2026-01-31,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004470,SUP-0014,WH-NOR-04,SKU-00076,1251,105.82,132380.82,2026-04-24,2026-06-01,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004471,SUP-0024,WH-EAS-03,SKU-00764,1050,436.48,458304.0,2026-01-11,2026-03-09,2026-03-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004472,SUP-0013,WH-EAS-03,SKU-00180,369,124.53,45951.57,2026-02-22,2026-03-20,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004473,SUP-0032,WH-NOR-05,SKU-00192,83,73.16,6072.28,2025-09-23,2025-10-29,2025-11-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004474,SUP-0044,WH-SOU-09,SKU-00805,1286,232.21,298622.06,2025-05-09,2025-06-24,2025-07-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004475,SUP-0012,WH-EAS-03,SKU-00481,1937,148.89,288399.93,2025-09-25,2025-10-21,2025-10-19,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004476,SUP-0061,WH-SOU-09,SKU-00323,202,435.55,87981.1,2026-03-29,2026-05-22,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004477,SUP-0066,WH-EAS-06,SKU-00015,216,437.44,94487.04,2025-07-26,2025-08-20,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004478,SUP-0053,WH-NOR-04,SKU-00673,1231,278.1,342341.1,2025-09-23,2025-10-21,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004479,SUP-0071,WH-CEN-08,SKU-00230,613,354.37,217228.81,2025-07-25,2025-08-23,2025-08-20,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004480,SUP-0005,WH-EAS-01,SKU-00088,1300,364.61,473993.0,2026-02-04,2026-03-27,2026-04-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004481,SUP-0016,WH-EAS-03,SKU-00531,1181,292.17,345052.77,2026-03-11,2026-03-26,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004482,SUP-0012,WH-EAS-02,SKU-00256,742,362.7,269123.4,2025-09-29,2025-11-24,2025-11-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004483,SUP-0068,WH-SOU-09,SKU-00874,132,174.56,23041.92,2026-02-05,2026-03-07,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004484,SUP-0011,WH-WES-07,SKU-00632,998,111.91,111686.18,2025-12-11,2026-01-29,2026-01-29,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004485,SUP-0002,WH-SOU-09,SKU-00605,414,305.71,126563.94,2025-05-07,2025-06-28,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004486,SUP-0024,WH-EAS-02,SKU-00805,762,232.21,176944.02,2026-04-19,2026-04-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004487,SUP-0009,WH-EAS-06,SKU-00278,1895,61.81,117129.95,2026-03-12,2026-03-19,2026-03-29,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004488,SUP-0033,WH-EAS-03,SKU-00838,685,229.2,157002.0,2025-11-25,2026-01-10,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004489,SUP-0026,WH-EAS-02,SKU-00263,323,301.0,97223.0,2026-03-28,2026-05-27,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004490,SUP-0076,WH-CEN-10,SKU-00852,661,305.93,202219.73,2025-12-07,2025-12-26,2026-01-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004491,SUP-0027,WH-EAS-02,SKU-00650,1463,52.04,76134.52,2026-03-17,2026-04-18,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004492,SUP-0044,WH-CEN-10,SKU-00450,1988,328.28,652620.64,2025-04-30,2025-06-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004493,SUP-0080,WH-NOR-04,SKU-00229,143,163.98,23449.14,2026-01-02,2026-02-28,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004494,SUP-0077,WH-NOR-04,SKU-00106,1297,1.74,2256.78,2025-12-08,2026-01-08,2026-01-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004495,SUP-0034,WH-WES-07,SKU-00017,973,305.48,297232.04,2025-11-26,2025-12-12,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004496,SUP-0011,WH-SOU-09,SKU-00338,1146,151.09,173149.14,2026-03-26,2026-05-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004497,SUP-0060,WH-NOR-05,SKU-00238,261,157.06,40992.66,2025-08-02,2025-08-16,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004498,SUP-0020,WH-CEN-08,SKU-00244,1682,94.49,158932.18,2025-10-28,2025-12-25,2025-12-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004499,SUP-0015,WH-EAS-01,SKU-00586,1508,41.2,62129.6,2026-04-12,2026-06-02,2026-06-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004500,SUP-0063,WH-CEN-08,SKU-00427,1741,345.03,600697.23,2025-07-04,2025-08-19,2025-08-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004501,SUP-0050,WH-EAS-03,SKU-00490,516,73.97,38168.52,2025-06-12,2025-07-29,2025-08-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004502,SUP-0020,WH-WES-07,SKU-00492,615,33.68,20713.2,2025-07-12,2025-07-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004503,SUP-0066,WH-WES-07,SKU-00904,1953,282.88,552464.64,2026-02-25,2026-03-26,2026-03-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004504,SUP-0073,WH-NOR-05,SKU-00927,859,400.2,343771.8,2025-08-21,2025-10-19,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004505,SUP-0005,WH-CEN-10,SKU-00879,1654,247.56,409464.24,2025-09-12,2025-10-21,2025-10-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004506,SUP-0040,WH-EAS-02,SKU-00214,1930,148.9,287377.0,2025-07-17,2025-09-01,2025-08-30,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004507,SUP-0064,WH-EAS-02,SKU-00578,1491,443.25,660885.75,2025-09-06,2025-10-05,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004508,SUP-0006,WH-CEN-08,SKU-00967,1967,216.41,425678.47,2025-05-27,2025-07-20,2025-07-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004509,SUP-0067,WH-SOU-09,SKU-00132,1860,410.01,762618.6,2026-01-04,2026-01-24,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004510,SUP-0069,WH-WES-07,SKU-00724,1674,242.81,406463.94,2025-11-11,2025-11-25,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004511,SUP-0047,WH-EAS-03,SKU-00347,227,201.0,45627.0,2025-05-28,2025-05-31,2025-05-31,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004512,SUP-0061,WH-SOU-09,SKU-00592,1850,40.87,75609.5,2026-03-13,2026-03-20,2026-03-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004513,SUP-0034,WH-NOR-05,SKU-00559,1518,417.64,633977.52,2025-12-29,2026-02-11,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004514,SUP-0003,WH-EAS-02,SKU-00922,885,443.53,392524.05,2025-08-20,2025-09-27,2025-10-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004515,SUP-0041,WH-SOU-09,SKU-00672,600,103.02,61812.0,2026-04-14,2026-06-10,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004516,SUP-0009,WH-EAS-01,SKU-00886,54,207.02,11179.08,2025-09-21,2025-10-20,2025-10-17,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004517,SUP-0042,WH-CEN-10,SKU-00280,1021,176.83,180543.43,2026-04-22,2026-04-25,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004518,SUP-0053,WH-EAS-06,SKU-00760,1447,169.57,245367.79,2025-10-23,2025-12-04,2025-12-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004519,SUP-0049,WH-SOU-09,SKU-00725,1455,30.67,44624.85,2026-01-24,2026-01-27,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00004520,SUP-0078,WH-CEN-10,SKU-00380,974,446.81,435192.94,2026-01-25,2026-02-03,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004521,SUP-0063,WH-NOR-04,SKU-00305,418,312.01,130420.18,2025-06-20,2025-06-30,2025-07-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004522,SUP-0057,WH-WES-07,SKU-00534,363,233.29,84684.27,2025-07-04,2025-08-15,2025-08-15,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004523,SUP-0004,WH-CEN-08,SKU-00666,1658,283.76,470474.08,2025-10-20,2025-12-09,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004524,SUP-0053,WH-EAS-02,SKU-00245,1624,179.79,291978.96,2025-07-09,2025-08-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004525,SUP-0015,WH-EAS-02,SKU-00358,1087,399.36,434104.32,2025-08-09,2025-08-28,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00004526,SUP-0025,WH-CEN-08,SKU-00974,1202,434.81,522641.62,2026-02-28,2026-04-23,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004527,SUP-0015,WH-WES-07,SKU-00350,294,19.9,5850.6,2025-11-15,2025-11-22,2025-11-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004528,SUP-0059,WH-WES-07,SKU-00161,728,415.73,302651.44,2025-05-09,2025-06-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004529,SUP-0004,WH-EAS-02,SKU-00640,343,185.87,63753.41,2026-04-11,2026-04-17,2026-04-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004530,SUP-0040,WH-SOU-09,SKU-00997,230,198.82,45728.6,2026-03-18,2026-04-15,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004531,SUP-0034,WH-NOR-04,SKU-00808,1716,40.42,69360.72,2026-03-17,2026-05-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004532,SUP-0023,WH-NOR-05,SKU-00529,708,129.26,91516.08,2026-02-12,2026-02-28,2026-03-02,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004533,SUP-0039,WH-CEN-08,SKU-00820,211,31.85,6720.35,2026-01-08,2026-01-25,2026-01-29,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004534,SUP-0005,WH-CEN-08,SKU-00319,1439,110.16,158520.24,2025-07-03,2025-07-11,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004535,SUP-0031,WH-NOR-04,SKU-00382,1627,141.97,230985.19,2025-09-10,2025-09-14,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004536,SUP-0056,WH-WES-07,SKU-00791,227,364.79,82807.33,2025-10-26,2025-12-12,2025-12-10,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004537,SUP-0069,WH-EAS-06,SKU-00948,1340,94.78,127005.2,2026-01-17,2026-02-24,2026-03-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004538,SUP-0029,WH-NOR-05,SKU-00960,540,376.79,203466.6,2026-01-28,2026-03-12,2026-03-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004539,SUP-0007,WH-EAS-06,SKU-00667,761,56.0,42616.0,2025-07-31,2025-09-15,2025-09-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004540,SUP-0038,WH-EAS-03,SKU-00992,1810,260.73,471921.3,2025-12-03,2026-01-09,2026-01-09,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004541,SUP-0001,WH-SOU-09,SKU-00688,314,443.7,139321.8,2025-06-11,2025-06-18,2025-06-16,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004542,SUP-0040,WH-EAS-02,SKU-00074,1953,37.63,73491.39,2026-02-11,2026-02-25,,DRAFT,,2026-04-30T04:36:50.726872
PO-00004543,SUP-0037,WH-CEN-08,SKU-00554,1171,322.35,377471.85,2025-05-18,2025-06-29,2025-06-29,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004544,SUP-0007,WH-CEN-10,SKU-00441,1875,266.78,500212.5,2025-06-25,2025-08-09,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004545,SUP-0016,WH-EAS-06,SKU-00846,1205,107.18,129151.9,2025-05-01,2025-06-21,2025-06-20,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00004546,SUP-0062,WH-CEN-10,SKU-00883,471,91.23,42969.33,2025-06-04,2025-07-22,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004547,SUP-0040,WH-WES-07,SKU-00033,92,123.62,11373.04,2026-03-08,2026-04-25,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004548,SUP-0079,WH-CEN-10,SKU-00439,964,404.06,389513.84,2026-01-25,2026-03-03,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00004549,SUP-0031,WH-EAS-06,SKU-00210,488,46.57,22726.16,2026-03-12,2026-04-14,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00004550,SUP-0033,WH-NOR-04,SKU-00466,1023,287.04,293641.92,2026-04-03,2026-04-25,2026-05-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00004551,SUP-0027,WH-EAS-03,SKU-00738,284,448.14,127271.76,2025-09-11,2025-11-05,,DRAFT,,2026-04-30T04:36:50.726872
