dock_id,warehouse_id,carrier_id,shipment_id,activity_type,arrived_at,departed_at,duration_minutes,num_pallets,employee_id,_ingested_at
DOCK-AS-02-18,WH-EAS-02,CAR-009,SHIP-00011618,INBOUND_RECEIVE,2025-08-12T18:16:22,2025-08-12T21:48:22,212,16,EMP-00123,2026-04-30T04:36:50.726872
DOCK-AS-02-23,WH-EAS-02,CAR-001,SHIP-00019237,INBOUND_RECEIVE,2026-01-19T19:25:49,2026-01-19T20:54:49,89,10,EMP-00054,2026-04-30T04:36:50.726872
DOCK-ES-07-04,WH-WES-07,CAR-008,SHIP-00010504,INBOUND_RECEIVE,2026-02-25T13:59:36,2026-02-25T14:58:36,59,25,EMP-00173,2026-04-30T04:36:50.726872
DOCK-OR-05-03,WH-NOR-05,CAR-009,SHIP-00035167,OUTBOUND_SHIP,2025-06-28T16:23:00,2025-06-28T17:13:00,50,4,EMP-00184,2026-04-30T04:36:50.726872
DOCK-ES-07-14,WH-WES-07,CAR-010,SHIP-00000706,OUTBOUND_SHIP,2025-07-16T07:40:31,2025-07-16T08:09:31,29,36,EMP-00001,2026-04-30T04:36:50.726872
DOCK-AS-01-24,WH-EAS-01,CAR-009,SHIP-00006642,INBOUND_RECEIVE,2025-12-02T21:06:35,2025-12-03T00:49:35,223,39,EMP-00157,2026-04-30T04:36:50.726872
DOCK-OU-09-15,WH-SOU-09,CAR-003,SHIP-00038000,INBOUND_RECEIVE,2025-07-10T15:19:30,2025-07-10T18:45:30,206,30,EMP-00085,2026-04-30T04:36:50.726872
DOCK-EN-10-08,WH-CEN-10,CAR-009,SHIP-00043608,INBOUND_RECEIVE,2025-08-19T09:25:22,2025-08-19T12:10:22,165,40,EMP-00081,2026-04-30T04:36:50.726872
DOCK-EN-10-13,WH-CEN-10,CAR-008,SHIP-00043317,CROSS_DOCK,2025-11-03T06:46:45,2025-11-03T10:28:45,222,7,EMP-00022,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-003,SHIP-00003115,OUTBOUND_SHIP,2026-04-19T17:20:21,2026-04-19T18:25:21,65,16,EMP-00128,2026-04-30T04:36:50.726872
DOCK-OU-09-06,WH-SOU-09,CAR-009,SHIP-00012006,OUTBOUND_SHIP,2025-05-04T22:53:23,2025-05-05T02:23:23,210,25,EMP-00118,2026-04-30T04:36:50.726872
DOCK-AS-01-07,WH-EAS-01,CAR-006,SHIP-00018979,OUTBOUND_SHIP,2025-06-16T08:14:40,2025-06-16T10:43:40,149,2,EMP-00042,2026-04-30T04:36:50.726872
DOCK-AS-06-18,WH-EAS-06,CAR-003,SHIP-00004560,INBOUND_RECEIVE,2025-08-10T19:48:37,2025-08-10T21:49:37,121,32,EMP-00073,2026-04-30T04:36:50.726872
DOCK-OU-09-23,WH-SOU-09,CAR-010,SHIP-00040578,INBOUND_RECEIVE,2025-05-22T06:48:39,2025-05-22T10:09:39,201,7,EMP-00118,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-001,SHIP-00016604,INBOUND_RECEIVE,2025-06-11T08:37:44,2025-06-11T12:32:44,235,19,EMP-00095,2026-04-30T04:36:50.726872
DOCK-ES-07-21,WH-WES-07,CAR-005,SHIP-00009430,INBOUND_RECEIVE,2025-09-19T14:45:29,2025-09-19T15:49:29,64,18,EMP-00086,2026-04-30T04:36:50.726872
DOCK-AS-01-06,WH-EAS-01,CAR-005,SHIP-00008522,OUTBOUND_SHIP,2026-04-24T06:03:56,2026-04-24T09:35:56,212,24,EMP-00196,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-009,SHIP-00002840,INBOUND_RECEIVE,2026-03-02T00:35:18,2026-03-02T02:24:18,109,22,EMP-00090,2026-04-30T04:36:50.726872
DOCK-AS-01-01,WH-EAS-01,CAR-008,SHIP-00036775,RETURN_RECEIVE,2025-11-07T13:38:39,2025-11-07T14:05:39,27,17,EMP-00071,2026-04-30T04:36:50.726872
DOCK-OR-05-09,WH-NOR-05,CAR-010,SHIP-00037547,OUTBOUND_SHIP,2025-10-05T19:33:01,2025-10-05T20:51:01,78,12,EMP-00060,2026-04-30T04:36:50.726872
DOCK-EN-08-10,WH-CEN-08,CAR-007,SHIP-00043757,INBOUND_RECEIVE,2025-05-12T09:19:26,2025-05-12T13:01:26,222,14,EMP-00185,2026-04-30T04:36:50.726872
DOCK-AS-03-18,WH-EAS-03,CAR-006,SHIP-00003083,CROSS_DOCK,2025-12-01T03:14:23,2025-12-01T05:16:23,122,2,EMP-00187,2026-04-30T04:36:50.726872
DOCK-AS-03-21,WH-EAS-03,CAR-008,SHIP-00027920,INBOUND_RECEIVE,2026-04-29T02:15:34,2026-04-29T03:57:34,102,24,EMP-00113,2026-04-30T04:36:50.726872
DOCK-ES-07-11,WH-WES-07,CAR-003,SHIP-00042404,CROSS_DOCK,2025-11-12T09:26:31,2025-11-12T11:58:31,152,39,EMP-00200,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-008,SHIP-00036390,OUTBOUND_SHIP,2025-09-25T13:32:11,2025-09-25T16:02:11,150,39,EMP-00162,2026-04-30T04:36:50.726872
DOCK-EN-08-08,WH-CEN-08,CAR-005,SHIP-00043359,OUTBOUND_SHIP,2026-04-15T18:16:23,2026-04-15T21:42:23,206,9,EMP-00029,2026-04-30T04:36:50.726872
DOCK-AS-02-19,WH-EAS-02,CAR-008,SHIP-00044865,OUTBOUND_SHIP,2026-04-10T05:17:39,2026-04-10T06:46:39,89,9,EMP-00054,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-009,SHIP-00036889,INBOUND_RECEIVE,2025-10-19T11:43:31,2025-10-19T15:04:31,201,9,EMP-00154,2026-04-30T04:36:50.726872
DOCK-AS-03-24,WH-EAS-03,CAR-001,SHIP-00016532,OUTBOUND_SHIP,2025-07-27T03:39:33,2025-07-27T06:14:33,155,2,EMP-00079,2026-04-30T04:36:50.726872
DOCK-AS-02-01,WH-EAS-02,CAR-009,SHIP-00002199,OUTBOUND_SHIP,2025-07-18T07:43:17,2025-07-18T08:55:17,72,5,EMP-00098,2026-04-30T04:36:50.726872
DOCK-AS-01-12,WH-EAS-01,CAR-003,SHIP-00025380,OUTBOUND_SHIP,2025-06-09T20:58:45,2025-06-10T00:46:45,228,29,EMP-00195,2026-04-30T04:36:50.726872
DOCK-EN-08-17,WH-CEN-08,CAR-006,SHIP-00005018,OUTBOUND_SHIP,2025-08-28T13:29:06,2025-08-28T16:40:06,191,28,EMP-00165,2026-04-30T04:36:50.726872
DOCK-OU-09-24,WH-SOU-09,CAR-001,SHIP-00031175,RETURN_RECEIVE,2025-12-01T03:29:22,2025-12-01T05:17:22,108,27,EMP-00069,2026-04-30T04:36:50.726872
DOCK-EN-10-03,WH-CEN-10,CAR-001,SHIP-00001125,OUTBOUND_SHIP,2026-02-05T07:37:31,2026-02-05T08:08:31,31,16,EMP-00152,2026-04-30T04:36:50.726872
DOCK-OR-04-13,WH-NOR-04,CAR-002,SHIP-00020288,CROSS_DOCK,2026-01-07T15:10:58,2026-01-07T19:01:58,231,23,EMP-00015,2026-04-30T04:36:50.726872
DOCK-OR-05-23,WH-NOR-05,CAR-005,SHIP-00002533,OUTBOUND_SHIP,2025-07-07T07:04:59,2025-07-07T09:27:59,143,1,EMP-00134,2026-04-30T04:36:50.726872
DOCK-AS-06-08,WH-EAS-06,CAR-002,SHIP-00041137,OUTBOUND_SHIP,2025-04-30T19:35:53,2025-04-30T20:25:53,50,3,EMP-00191,2026-04-30T04:36:50.726872
DOCK-AS-02-07,WH-EAS-02,CAR-003,SHIP-00039032,OUTBOUND_SHIP,2025-10-10T03:05:31,2025-10-10T06:24:31,199,23,EMP-00194,2026-04-30T04:36:50.726872
DOCK-AS-02-08,WH-EAS-02,CAR-001,SHIP-00011610,OUTBOUND_SHIP,2026-01-12T19:01:22,2026-01-12T20:56:22,115,33,EMP-00140,2026-04-30T04:36:50.726872
DOCK-AS-01-01,WH-EAS-01,CAR-001,SHIP-00012080,OUTBOUND_SHIP,2026-03-05T11:11:10,2026-03-05T12:38:10,87,5,EMP-00195,2026-04-30T04:36:50.726872
DOCK-OR-05-13,WH-NOR-05,CAR-010,SHIP-00013490,OUTBOUND_SHIP,2025-07-18T21:27:04,2025-07-19T00:31:04,184,20,EMP-00093,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-002,SHIP-00012745,OUTBOUND_SHIP,2025-11-20T19:27:38,2025-11-20T20:46:38,79,17,EMP-00174,2026-04-30T04:36:50.726872
DOCK-ES-07-24,WH-WES-07,CAR-004,SHIP-00033389,OUTBOUND_SHIP,2025-10-25T16:08:45,2025-10-25T18:11:45,123,33,EMP-00032,2026-04-30T04:36:50.726872
DOCK-OR-05-08,WH-NOR-05,CAR-010,SHIP-00002585,OUTBOUND_SHIP,2025-09-17T23:54:56,2025-09-18T00:38:56,44,2,EMP-00066,2026-04-30T04:36:50.726872
DOCK-AS-03-04,WH-EAS-03,CAR-007,SHIP-00008243,OUTBOUND_SHIP,2025-09-29T02:13:49,2025-09-29T04:54:49,161,32,EMP-00168,2026-04-30T04:36:50.726872
DOCK-OU-09-07,WH-SOU-09,CAR-005,SHIP-00039392,INBOUND_RECEIVE,2025-11-13T06:48:23,2025-11-13T08:23:23,95,37,EMP-00197,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-006,SHIP-00041137,OUTBOUND_SHIP,2026-03-29T04:45:40,2026-03-29T06:54:40,129,39,EMP-00090,2026-04-30T04:36:50.726872
DOCK-AS-01-05,WH-EAS-01,CAR-008,SHIP-00021517,INBOUND_RECEIVE,2025-12-19T20:41:40,2025-12-19T22:59:40,138,28,EMP-00146,2026-04-30T04:36:50.726872
DOCK-EN-08-20,WH-CEN-08,CAR-010,SHIP-00025667,CROSS_DOCK,2025-10-30T09:07:31,2025-10-30T10:29:31,82,1,EMP-00158,2026-04-30T04:36:50.726872
DOCK-EN-10-24,WH-CEN-10,CAR-004,SHIP-00014701,INBOUND_RECEIVE,2026-02-25T12:49:58,2026-02-25T15:36:58,167,13,EMP-00154,2026-04-30T04:36:50.726872
DOCK-AS-02-14,WH-EAS-02,CAR-002,SHIP-00035678,INBOUND_RECEIVE,2025-11-13T18:37:54,2025-11-13T21:14:54,157,2,EMP-00072,2026-04-30T04:36:50.726872
DOCK-EN-08-17,WH-CEN-08,CAR-001,SHIP-00023738,OUTBOUND_SHIP,2025-08-23T00:15:44,2025-08-23T04:13:44,238,23,EMP-00028,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-008,SHIP-00009161,INBOUND_RECEIVE,2026-01-12T22:50:22,2026-01-13T02:01:22,191,1,EMP-00114,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-009,SHIP-00036901,INBOUND_RECEIVE,2025-07-25T10:07:33,2025-07-25T11:19:33,72,8,EMP-00168,2026-04-30T04:36:50.726872
DOCK-AS-02-01,WH-EAS-02,CAR-003,SHIP-00002208,INBOUND_RECEIVE,2025-07-20T04:18:39,2025-07-20T05:04:39,46,37,EMP-00163,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-001,SHIP-00032904,OUTBOUND_SHIP,2026-04-24T04:55:10,2026-04-24T08:35:10,220,37,EMP-00082,2026-04-30T04:36:50.726872
DOCK-OU-09-15,WH-SOU-09,CAR-010,SHIP-00012364,OUTBOUND_SHIP,2025-05-20T00:29:53,2025-05-20T01:51:53,82,38,EMP-00197,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-004,SHIP-00020008,OUTBOUND_SHIP,2025-12-16T00:27:00,2025-12-16T02:31:00,124,1,EMP-00147,2026-04-30T04:36:50.726872
DOCK-OU-09-03,WH-SOU-09,CAR-007,SHIP-00027798,OUTBOUND_SHIP,2026-04-27T11:23:31,2026-04-27T13:33:31,130,36,EMP-00085,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-008,SHIP-00024625,OUTBOUND_SHIP,2026-04-26T12:43:16,2026-04-26T14:55:16,132,6,EMP-00096,2026-04-30T04:36:50.726872
DOCK-OR-04-09,WH-NOR-04,CAR-006,SHIP-00030644,INBOUND_RECEIVE,2025-12-04T08:59:38,2025-12-04T10:06:38,67,12,EMP-00078,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-004,SHIP-00036350,RETURN_RECEIVE,2025-05-08T12:34:13,2025-05-08T16:27:13,233,17,EMP-00078,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-009,SHIP-00002138,INBOUND_RECEIVE,2026-02-04T13:52:09,2026-02-04T14:21:09,29,4,EMP-00121,2026-04-30T04:36:50.726872
DOCK-AS-06-08,WH-EAS-06,CAR-001,SHIP-00035797,INBOUND_RECEIVE,2025-12-10T01:13:16,2025-12-10T04:22:16,189,5,EMP-00169,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-004,SHIP-00027808,OUTBOUND_SHIP,2025-05-30T01:52:21,2025-05-30T03:24:21,92,26,EMP-00189,2026-04-30T04:36:50.726872
DOCK-AS-03-18,WH-EAS-03,CAR-001,SHIP-00027375,OUTBOUND_SHIP,2025-09-17T02:59:52,2025-09-17T05:52:52,173,21,EMP-00113,2026-04-30T04:36:50.726872
DOCK-EN-08-10,WH-CEN-08,CAR-002,SHIP-00028902,INBOUND_RECEIVE,2025-07-13T01:39:02,2025-07-13T04:45:02,186,14,EMP-00089,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-002,SHIP-00005008,INBOUND_RECEIVE,2025-05-16T06:28:37,2025-05-16T10:15:37,227,12,EMP-00113,2026-04-30T04:36:50.726872
DOCK-AS-03-23,WH-EAS-03,CAR-009,SHIP-00004011,INBOUND_RECEIVE,2025-09-28T19:45:35,2025-09-28T23:08:35,203,16,EMP-00125,2026-04-30T04:36:50.726872
DOCK-OR-05-14,WH-NOR-05,CAR-005,SHIP-00038113,OUTBOUND_SHIP,2026-01-19T06:55:44,2026-01-19T10:17:44,202,7,EMP-00007,2026-04-30T04:36:50.726872
DOCK-OR-05-04,WH-NOR-05,CAR-002,SHIP-00019760,RETURN_RECEIVE,2025-09-13T17:28:45,2025-09-13T19:56:45,148,31,EMP-00025,2026-04-30T04:36:50.726872
DOCK-OR-05-14,WH-NOR-05,CAR-008,SHIP-00005947,OUTBOUND_SHIP,2026-03-30T15:43:47,2026-03-30T18:09:47,146,9,EMP-00193,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-001,SHIP-00043794,INBOUND_RECEIVE,2026-04-17T10:59:17,2026-04-17T14:24:17,205,39,EMP-00200,2026-04-30T04:36:50.726872
DOCK-EN-08-10,WH-CEN-08,CAR-003,SHIP-00019145,INBOUND_RECEIVE,2025-06-19T23:32:37,2025-06-19T23:54:37,22,19,EMP-00151,2026-04-30T04:36:50.726872
DOCK-AS-02-10,WH-EAS-02,CAR-007,SHIP-00010227,INBOUND_RECEIVE,2025-10-14T13:46:52,2025-10-14T15:08:52,82,27,EMP-00127,2026-04-30T04:36:50.726872
DOCK-AS-06-14,WH-EAS-06,CAR-010,SHIP-00021669,OUTBOUND_SHIP,2025-12-02T09:23:59,2025-12-02T12:12:59,169,12,EMP-00169,2026-04-30T04:36:50.726872
DOCK-AS-03-17,WH-EAS-03,CAR-003,SHIP-00023443,OUTBOUND_SHIP,2026-01-01T00:10:59,2026-01-01T00:44:59,34,6,EMP-00096,2026-04-30T04:36:50.726872
DOCK-OU-09-24,WH-SOU-09,CAR-005,SHIP-00027583,INBOUND_RECEIVE,2025-05-01T18:04:25,2025-05-01T19:41:25,97,6,EMP-00099,2026-04-30T04:36:50.726872
DOCK-AS-06-17,WH-EAS-06,CAR-003,SHIP-00032699,INBOUND_RECEIVE,2026-01-09T15:43:33,2026-01-09T16:38:33,55,20,EMP-00051,2026-04-30T04:36:50.726872
DOCK-OR-04-24,WH-NOR-04,CAR-007,SHIP-00006301,OUTBOUND_SHIP,2026-02-14T03:54:02,2026-02-14T07:32:02,218,39,EMP-00119,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-005,SHIP-00026302,INBOUND_RECEIVE,2025-05-26T23:01:42,2025-05-27T02:02:42,181,14,EMP-00043,2026-04-30T04:36:50.726872
DOCK-EN-10-23,WH-CEN-10,CAR-010,SHIP-00021554,OUTBOUND_SHIP,2025-09-29T07:40:15,2025-09-29T11:15:15,215,35,EMP-00152,2026-04-30T04:36:50.726872
DOCK-ES-07-03,WH-WES-07,CAR-008,SHIP-00024747,OUTBOUND_SHIP,2025-10-20T03:25:42,2025-10-20T04:24:42,59,3,EMP-00132,2026-04-30T04:36:50.726872
DOCK-AS-06-09,WH-EAS-06,CAR-002,SHIP-00005704,OUTBOUND_SHIP,2025-09-01T12:43:22,2025-09-01T14:35:22,112,3,EMP-00183,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-001,SHIP-00041074,CROSS_DOCK,2025-06-11T09:59:47,2025-06-11T12:07:47,128,13,EMP-00176,2026-04-30T04:36:50.726872
DOCK-OR-04-05,WH-NOR-04,CAR-010,SHIP-00043229,OUTBOUND_SHIP,2025-12-19T15:39:04,2025-12-19T18:50:04,191,16,EMP-00092,2026-04-30T04:36:50.726872
DOCK-OR-05-17,WH-NOR-05,CAR-008,SHIP-00009767,INBOUND_RECEIVE,2026-04-02T17:11:01,2026-04-02T20:06:01,175,35,EMP-00006,2026-04-30T04:36:50.726872
DOCK-ES-07-18,WH-WES-07,CAR-008,SHIP-00024658,INBOUND_RECEIVE,2026-03-20T04:28:34,2026-03-20T07:00:34,152,39,EMP-00139,2026-04-30T04:36:50.726872
DOCK-ES-07-08,WH-WES-07,CAR-008,SHIP-00028753,RETURN_RECEIVE,2025-06-28T05:19:14,2025-06-28T05:47:14,28,19,EMP-00104,2026-04-30T04:36:50.726872
DOCK-ES-07-18,WH-WES-07,CAR-010,SHIP-00019509,OUTBOUND_SHIP,2026-04-02T05:25:31,2026-04-02T06:37:31,72,6,EMP-00122,2026-04-30T04:36:50.726872
DOCK-EN-08-22,WH-CEN-08,CAR-003,SHIP-00017310,OUTBOUND_SHIP,2026-02-19T23:47:58,2026-02-20T03:40:58,233,20,EMP-00077,2026-04-30T04:36:50.726872
DOCK-OR-05-13,WH-NOR-05,CAR-005,SHIP-00042909,INBOUND_RECEIVE,2026-04-09T22:27:42,2026-04-09T23:28:42,61,34,EMP-00006,2026-04-30T04:36:50.726872
DOCK-OU-09-24,WH-SOU-09,CAR-009,SHIP-00033942,RETURN_RECEIVE,2026-02-24T12:18:32,2026-02-24T15:48:32,210,26,EMP-00099,2026-04-30T04:36:50.726872
DOCK-EN-08-07,WH-CEN-08,CAR-002,SHIP-00033452,INBOUND_RECEIVE,2026-02-08T22:44:36,2026-02-08T23:43:36,59,25,EMP-00016,2026-04-30T04:36:50.726872
DOCK-EN-10-14,WH-CEN-10,CAR-010,SHIP-00012635,CROSS_DOCK,2025-10-27T23:07:00,2025-10-28T01:33:00,146,34,EMP-00198,2026-04-30T04:36:50.726872
DOCK-AS-03-14,WH-EAS-03,CAR-005,SHIP-00028268,INBOUND_RECEIVE,2026-01-05T20:08:19,2026-01-05T22:40:19,152,34,EMP-00114,2026-04-30T04:36:50.726872
DOCK-EN-10-15,WH-CEN-10,CAR-001,SHIP-00032542,RETURN_RECEIVE,2025-10-31T19:42:00,2025-10-31T23:33:00,231,9,EMP-00176,2026-04-30T04:36:50.726872
DOCK-AS-02-07,WH-EAS-02,CAR-005,SHIP-00030556,INBOUND_RECEIVE,2025-07-28T21:20:39,2025-07-28T23:59:39,159,19,EMP-00162,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-005,SHIP-00003625,INBOUND_RECEIVE,2026-01-21T17:55:49,2026-01-21T18:18:49,23,11,EMP-00162,2026-04-30T04:36:50.726872
DOCK-EN-08-12,WH-CEN-08,CAR-005,SHIP-00036665,INBOUND_RECEIVE,2025-08-15T22:58:53,2025-08-16T02:44:53,226,32,EMP-00151,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-006,SHIP-00019182,INBOUND_RECEIVE,2025-10-10T07:04:36,2025-10-10T08:19:36,75,29,EMP-00016,2026-04-30T04:36:50.726872
DOCK-EN-10-11,WH-CEN-10,CAR-008,SHIP-00020711,OUTBOUND_SHIP,2026-01-02T04:31:37,2026-01-02T05:55:37,84,19,EMP-00036,2026-04-30T04:36:50.726872
DOCK-AS-06-18,WH-EAS-06,CAR-001,SHIP-00027051,OUTBOUND_SHIP,2025-08-08T17:26:36,2025-08-08T21:06:36,220,21,EMP-00156,2026-04-30T04:36:50.726872
DOCK-ES-07-02,WH-WES-07,CAR-003,SHIP-00040343,CROSS_DOCK,2025-06-10T13:54:42,2025-06-10T17:44:42,230,39,EMP-00032,2026-04-30T04:36:50.726872
DOCK-AS-03-04,WH-EAS-03,CAR-007,SHIP-00020416,OUTBOUND_SHIP,2025-09-30T21:54:26,2025-09-30T23:44:26,110,38,EMP-00164,2026-04-30T04:36:50.726872
DOCK-AS-03-09,WH-EAS-03,CAR-009,SHIP-00042533,INBOUND_RECEIVE,2025-09-14T21:26:11,2025-09-14T22:41:11,75,40,EMP-00187,2026-04-30T04:36:50.726872
DOCK-OU-09-01,WH-SOU-09,CAR-004,SHIP-00037550,OUTBOUND_SHIP,2025-10-25T20:44:45,2025-10-25T23:13:45,149,30,EMP-00080,2026-04-30T04:36:50.726872
DOCK-AS-02-11,WH-EAS-02,CAR-003,SHIP-00043155,OUTBOUND_SHIP,2025-12-08T01:29:24,2025-12-08T02:04:24,35,5,EMP-00148,2026-04-30T04:36:50.726872
DOCK-AS-01-11,WH-EAS-01,CAR-008,SHIP-00013937,OUTBOUND_SHIP,2025-10-09T05:27:42,2025-10-09T07:46:42,139,26,EMP-00107,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-004,SHIP-00027009,OUTBOUND_SHIP,2025-09-25T22:38:30,2025-09-25T23:59:30,81,14,EMP-00122,2026-04-30T04:36:50.726872
DOCK-OU-09-10,WH-SOU-09,CAR-008,SHIP-00031244,OUTBOUND_SHIP,2025-06-14T20:35:31,2025-06-14T22:03:31,88,21,EMP-00117,2026-04-30T04:36:50.726872
DOCK-OU-09-08,WH-SOU-09,CAR-001,SHIP-00011430,INBOUND_RECEIVE,2026-03-18T10:57:46,2026-03-18T12:06:46,69,30,EMP-00150,2026-04-30T04:36:50.726872
DOCK-OR-04-13,WH-NOR-04,CAR-008,SHIP-00040392,INBOUND_RECEIVE,2026-02-22T08:31:20,2026-02-22T12:22:20,231,1,EMP-00015,2026-04-30T04:36:50.726872
DOCK-AS-01-04,WH-EAS-01,CAR-001,SHIP-00012504,OUTBOUND_SHIP,2025-06-16T00:33:11,2025-06-16T03:49:11,196,1,EMP-00146,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-004,SHIP-00028471,OUTBOUND_SHIP,2025-11-10T03:43:04,2025-11-10T04:54:04,71,39,EMP-00169,2026-04-30T04:36:50.726872
DOCK-ES-07-21,WH-WES-07,CAR-010,SHIP-00043082,OUTBOUND_SHIP,2025-09-23T18:19:23,2025-09-23T19:55:23,96,40,EMP-00053,2026-04-30T04:36:50.726872
DOCK-AS-01-23,WH-EAS-01,CAR-009,SHIP-00013904,INBOUND_RECEIVE,2025-06-23T09:51:31,2025-06-23T13:44:31,233,1,EMP-00108,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-010,SHIP-00034449,INBOUND_RECEIVE,2025-05-23T02:45:31,2025-05-23T04:31:31,106,32,EMP-00192,2026-04-30T04:36:50.726872
DOCK-AS-03-12,WH-EAS-03,CAR-003,SHIP-00021188,RETURN_RECEIVE,2025-10-17T06:11:16,2025-10-17T08:52:16,161,10,EMP-00061,2026-04-30T04:36:50.726872
DOCK-ES-07-05,WH-WES-07,CAR-004,SHIP-00041124,INBOUND_RECEIVE,2025-05-09T16:11:38,2025-05-09T18:51:38,160,22,EMP-00142,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-005,SHIP-00042220,OUTBOUND_SHIP,2025-07-19T23:33:56,2025-07-20T00:09:56,36,20,EMP-00125,2026-04-30T04:36:50.726872
DOCK-OU-09-14,WH-SOU-09,CAR-008,SHIP-00004389,CROSS_DOCK,2025-07-21T20:16:52,2025-07-21T21:36:52,80,32,EMP-00040,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-005,SHIP-00027527,INBOUND_RECEIVE,2026-01-14T00:15:42,2026-01-14T01:52:42,97,7,EMP-00154,2026-04-30T04:36:50.726872
DOCK-AS-01-07,WH-EAS-01,CAR-007,SHIP-00021925,INBOUND_RECEIVE,2026-03-07T22:27:42,2026-03-07T23:49:42,82,39,EMP-00196,2026-04-30T04:36:50.726872
DOCK-ES-07-02,WH-WES-07,CAR-004,SHIP-00000418,OUTBOUND_SHIP,2026-03-08T08:08:45,2026-03-08T08:43:45,35,34,EMP-00104,2026-04-30T04:36:50.726872
DOCK-EN-08-03,WH-CEN-08,CAR-007,SHIP-00000615,CROSS_DOCK,2025-09-16T15:05:17,2025-09-16T15:34:17,29,37,EMP-00151,2026-04-30T04:36:50.726872
DOCK-AS-06-05,WH-EAS-06,CAR-004,SHIP-00032422,CROSS_DOCK,2025-08-19T17:14:05,2025-08-19T19:37:05,143,5,EMP-00156,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-007,SHIP-00028330,OUTBOUND_SHIP,2025-05-15T09:53:43,2025-05-15T12:01:43,128,22,EMP-00094,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-001,SHIP-00043691,OUTBOUND_SHIP,2025-09-29T19:36:19,2025-09-29T23:13:19,217,23,EMP-00061,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-004,SHIP-00041335,CROSS_DOCK,2025-11-04T14:11:21,2025-11-04T16:13:21,122,19,EMP-00016,2026-04-30T04:36:50.726872
DOCK-OR-04-13,WH-NOR-04,CAR-007,SHIP-00001335,OUTBOUND_SHIP,2026-01-16T18:04:54,2026-01-16T20:53:54,169,38,EMP-00137,2026-04-30T04:36:50.726872
DOCK-ES-07-19,WH-WES-07,CAR-006,SHIP-00019839,INBOUND_RECEIVE,2025-09-07T15:47:00,2025-09-07T19:43:00,236,24,EMP-00121,2026-04-30T04:36:50.726872
DOCK-OR-05-03,WH-NOR-05,CAR-007,SHIP-00036261,INBOUND_RECEIVE,2025-09-06T19:44:56,2025-09-06T20:38:56,54,13,EMP-00018,2026-04-30T04:36:50.726872
DOCK-AS-06-20,WH-EAS-06,CAR-010,SHIP-00024388,CROSS_DOCK,2026-03-18T04:55:26,2026-03-18T06:03:26,68,14,EMP-00133,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-005,SHIP-00039449,OUTBOUND_SHIP,2026-02-26T20:40:37,2026-02-26T21:45:37,65,27,EMP-00061,2026-04-30T04:36:50.726872
DOCK-OR-04-19,WH-NOR-04,CAR-003,SHIP-00015283,INBOUND_RECEIVE,2026-02-23T19:32:55,2026-02-23T23:27:55,235,20,EMP-00065,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-006,SHIP-00024484,INBOUND_RECEIVE,2025-07-20T10:25:58,2025-07-20T13:21:58,176,26,EMP-00147,2026-04-30T04:36:50.726872
