shift_id,employee_id,warehouse_id,shift_date,shift_type,zone_assigned,start_time,end_time,hours_worked,picks_completed,units_processed,_ingested_at
SHIFT-000009968,EMP-00061,WH-EAS-01,2025-09-13,NIGHT,ZONE-A,22:00:00,07:00:00,9.8,285,1099,2026-04-30T04:36:50.726872
SHIFT-000009969,EMP-00169,WH-EAS-03,2026-04-23,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.7,121,650,2026-04-30T04:36:50.726872
SHIFT-000009970,EMP-00061,WH-CEN-08,2025-10-19,MORNING,ZONE-A,06:00:00,13:00:00,7.7,134,239,2026-04-30T04:36:50.726872
SHIFT-000009971,EMP-00143,WH-WES-07,2026-02-14,MORNING,ZONE-C,06:00:00,15:00:00,9.6,205,826,2026-04-30T04:36:50.726872
SHIFT-000009972,EMP-00022,WH-NOR-04,2025-10-23,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.1,340,483,2026-04-30T04:36:50.726872
SHIFT-000009973,EMP-00050,WH-EAS-02,2025-06-27,NIGHT,ZONE-C,22:00:00,06:00:00,8.8,368,670,2026-04-30T04:36:50.726872
SHIFT-000009974,EMP-00149,WH-EAS-03,2025-10-26,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.3,319,814,2026-04-30T04:36:50.726872
SHIFT-000009975,EMP-00167,WH-CEN-08,2025-07-08,MORNING,RECEIVING,06:00:00,16:00:00,10.0,90,1388,2026-04-30T04:36:50.726872
SHIFT-000009976,EMP-00023,WH-EAS-06,2025-06-06,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.5,51,792,2026-04-30T04:36:50.726872
SHIFT-000009977,EMP-00084,WH-EAS-02,2025-09-09,MORNING,RECEIVING,06:00:00,14:00:00,8.8,290,512,2026-04-30T04:36:50.726872
SHIFT-000009978,EMP-00013,WH-CEN-08,2025-04-30,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.6,351,140,2026-04-30T04:36:50.726872
SHIFT-000009979,EMP-00119,WH-EAS-02,2026-01-15,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.4,96,261,2026-04-30T04:36:50.726872
SHIFT-000009980,EMP-00146,WH-WES-07,2026-02-22,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.7,243,1481,2026-04-30T04:36:50.726872
SHIFT-000009981,EMP-00006,WH-CEN-10,2026-03-01,NIGHT,ZONE-E,22:00:00,05:00:00,7.6,213,721,2026-04-30T04:36:50.726872
SHIFT-000009982,EMP-00062,WH-EAS-06,2025-07-20,MORNING,ZONE-D,06:00:00,15:00:00,9.2,152,136,2026-04-30T04:36:50.726872
SHIFT-000009983,EMP-00116,WH-CEN-10,2025-06-03,MORNING,RECEIVING,06:00:00,14:00:00,8.6,245,703,2026-04-30T04:36:50.726872
SHIFT-000009984,EMP-00181,WH-EAS-01,2025-10-01,NIGHT,ZONE-D,22:00:00,08:00:00,10.0,84,814,2026-04-30T04:36:50.726872
SHIFT-000009985,EMP-00153,WH-CEN-10,2026-04-15,NIGHT,ZONE-D,22:00:00,06:00:00,8.0,154,261,2026-04-30T04:36:50.726872
SHIFT-000009986,EMP-00056,WH-EAS-06,2026-03-26,NIGHT,SHIPPING,22:00:00,06:00:00,8.0,221,992,2026-04-30T04:36:50.726872
SHIFT-000009987,EMP-00011,WH-CEN-08,2025-08-11,NIGHT,ZONE-B,22:00:00,06:00:00,8.0,300,435,2026-04-30T04:36:50.726872
SHIFT-000009988,EMP-00021,WH-WES-07,2026-01-29,NIGHT,ZONE-A,22:00:00,06:00:00,8.2,101,1172,2026-04-30T04:36:50.726872
SHIFT-000009989,EMP-00086,WH-NOR-04,2026-03-06,NIGHT,SHIPPING,22:00:00,07:00:00,9.8,267,262,2026-04-30T04:36:50.726872
SHIFT-000009990,EMP-00106,WH-EAS-01,2025-05-11,AFTERNOON,ZONE-B,14:00:00,22:00:00,8.7,260,1404,2026-04-30T04:36:50.726872
SHIFT-000009991,EMP-00133,WH-CEN-08,2025-11-09,NIGHT,ZONE-C,22:00:00,07:00:00,9.0,164,1086,2026-04-30T04:36:50.726872
SHIFT-000009992,EMP-00068,WH-EAS-03,2026-02-18,NIGHT,ZONE-A,22:00:00,06:00:00,8.8,274,138,2026-04-30T04:36:50.726872
SHIFT-000009993,EMP-00122,WH-EAS-02,2026-02-22,NIGHT,SHIPPING,22:00:00,05:00:00,7.9,345,361,2026-04-30T04:36:50.726872
SHIFT-000009994,EMP-00067,WH-CEN-08,2025-12-11,MORNING,RECEIVING,06:00:00,15:00:00,9.1,178,1211,2026-04-30T04:36:50.726872
SHIFT-000009995,EMP-00075,WH-EAS-06,2025-07-03,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.9,271,339,2026-04-30T04:36:50.726872
SHIFT-000009996,EMP-00131,WH-SOU-09,2025-11-14,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.8,323,557,2026-04-30T04:36:50.726872
SHIFT-000009997,EMP-00027,WH-WES-07,2025-08-03,MORNING,ZONE-C,06:00:00,15:00:00,9.6,342,1447,2026-04-30T04:36:50.726872
SHIFT-000009998,EMP-00119,WH-SOU-09,2025-12-04,NIGHT,ZONE-A,22:00:00,07:00:00,9.3,198,1077,2026-04-30T04:36:50.726872
SHIFT-000009999,EMP-00191,WH-CEN-08,2025-12-24,NIGHT,SHIPPING,22:00:00,05:00:00,7.9,333,738,2026-04-30T04:36:50.726872
SHIFT-000010000,EMP-00106,WH-CEN-08,2025-10-05,NIGHT,ZONE-E,22:00:00,06:00:00,8.6,264,1480,2026-04-30T04:36:50.726872
SHIFT-000010001,EMP-00088,WH-EAS-02,2026-01-11,MORNING,SHIPPING,06:00:00,14:00:00,8.4,217,406,2026-04-30T04:36:50.726872
SHIFT-000010002,EMP-00122,WH-CEN-08,2025-09-10,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.7,262,1364,2026-04-30T04:36:50.726872
SHIFT-000010003,EMP-00163,WH-CEN-08,2026-03-19,MORNING,ZONE-C,06:00:00,14:00:00,8.9,254,715,2026-04-30T04:36:50.726872
SHIFT-000010004,EMP-00112,WH-CEN-08,2025-07-27,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.0,375,566,2026-04-30T04:36:50.726872
SHIFT-000010005,EMP-00121,WH-EAS-02,2026-03-04,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.2,125,970,2026-04-30T04:36:50.726872
SHIFT-000010006,EMP-00190,WH-EAS-06,2025-10-21,MORNING,RECEIVING,06:00:00,14:00:00,8.2,300,457,2026-04-30T04:36:50.726872
SHIFT-000010007,EMP-00184,WH-CEN-08,2026-01-08,MORNING,ZONE-A,06:00:00,15:00:00,9.1,384,1424,2026-04-30T04:36:50.726872
SHIFT-000010008,EMP-00038,WH-NOR-04,2025-05-22,MORNING,ZONE-C,06:00:00,15:00:00,9.2,290,416,2026-04-30T04:36:50.726872
SHIFT-000010009,EMP-00016,WH-EAS-06,2025-11-05,NIGHT,ZONE-A,22:00:00,06:00:00,8.8,221,985,2026-04-30T04:36:50.726872
SHIFT-000010010,EMP-00001,WH-CEN-08,2026-02-03,MORNING,ZONE-D,06:00:00,15:00:00,9.8,262,807,2026-04-30T04:36:50.726872
SHIFT-000010011,EMP-00053,WH-EAS-02,2026-03-10,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.8,67,1131,2026-04-30T04:36:50.726872
SHIFT-000010012,EMP-00089,WH-EAS-01,2026-01-05,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.6,300,1185,2026-04-30T04:36:50.726872
SHIFT-000010013,EMP-00196,WH-EAS-06,2025-12-12,NIGHT,SHIPPING,22:00:00,07:00:00,9.2,241,940,2026-04-30T04:36:50.726872
SHIFT-000010014,EMP-00199,WH-CEN-10,2025-09-16,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.0,99,145,2026-04-30T04:36:50.726872
SHIFT-000010015,EMP-00043,WH-EAS-03,2026-01-04,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.8,264,1375,2026-04-30T04:36:50.726872
SHIFT-000010016,EMP-00025,WH-EAS-01,2025-06-04,MORNING,RECEIVING,06:00:00,13:00:00,7.9,181,1133,2026-04-30T04:36:50.726872
SHIFT-000010017,EMP-00048,WH-CEN-08,2025-08-23,MORNING,SHIPPING,06:00:00,13:00:00,7.7,368,1080,2026-04-30T04:36:50.726872
SHIFT-000010018,EMP-00127,WH-WES-07,2026-03-25,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.9,215,1167,2026-04-30T04:36:50.726872
SHIFT-000010019,EMP-00114,WH-SOU-09,2025-10-06,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.9,91,818,2026-04-30T04:36:50.726872
SHIFT-000010020,EMP-00007,WH-SOU-09,2025-05-15,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.3,200,1158,2026-04-30T04:36:50.726872
SHIFT-000010021,EMP-00173,WH-CEN-08,2025-10-16,NIGHT,ZONE-D,22:00:00,07:00:00,9.5,272,703,2026-04-30T04:36:50.726872
SHIFT-000010022,EMP-00142,WH-EAS-01,2026-01-03,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.8,251,1300,2026-04-30T04:36:50.726872
SHIFT-000010023,EMP-00095,WH-EAS-01,2025-08-27,MORNING,ZONE-D,06:00:00,14:00:00,8.1,356,957,2026-04-30T04:36:50.726872
SHIFT-000010024,EMP-00187,WH-NOR-04,2026-04-01,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.1,109,1302,2026-04-30T04:36:50.726872
SHIFT-000010025,EMP-00178,WH-EAS-03,2025-08-16,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.1,54,214,2026-04-30T04:36:50.726872
SHIFT-000010026,EMP-00088,WH-CEN-08,2025-07-03,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.6,206,143,2026-04-30T04:36:50.726872
SHIFT-000010027,EMP-00115,WH-CEN-08,2025-11-29,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.8,209,1331,2026-04-30T04:36:50.726872
SHIFT-000010028,EMP-00103,WH-NOR-05,2025-07-12,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.1,65,1051,2026-04-30T04:36:50.726872
SHIFT-000010029,EMP-00149,WH-WES-07,2026-02-25,MORNING,ZONE-D,06:00:00,15:00:00,9.0,78,618,2026-04-30T04:36:50.726872
SHIFT-000010030,EMP-00143,WH-WES-07,2026-01-04,MORNING,ZONE-D,06:00:00,15:00:00,9.8,166,1466,2026-04-30T04:36:50.726872
SHIFT-000010031,EMP-00100,WH-CEN-08,2025-10-08,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.1,55,755,2026-04-30T04:36:50.726872
SHIFT-000010032,EMP-00168,WH-CEN-08,2025-12-29,MORNING,ZONE-A,06:00:00,14:00:00,8.7,220,701,2026-04-30T04:36:50.726872
SHIFT-000010033,EMP-00143,WH-NOR-04,2025-07-03,NIGHT,RECEIVING,22:00:00,05:00:00,7.6,188,1382,2026-04-30T04:36:50.726872
SHIFT-000010034,EMP-00121,WH-SOU-09,2025-06-05,NIGHT,ZONE-E,22:00:00,05:00:00,7.5,350,948,2026-04-30T04:36:50.726872
SHIFT-000010035,EMP-00199,WH-EAS-01,2025-08-30,MORNING,ZONE-C,06:00:00,15:00:00,9.5,374,853,2026-04-30T04:36:50.726872
SHIFT-000010036,EMP-00084,WH-EAS-01,2025-08-19,MORNING,ZONE-D,06:00:00,15:00:00,9.3,356,643,2026-04-30T04:36:50.726872
SHIFT-000010037,EMP-00115,WH-EAS-01,2025-09-07,MORNING,RECEIVING,06:00:00,14:00:00,8.7,113,1215,2026-04-30T04:36:50.726872
SHIFT-000010038,EMP-00136,WH-EAS-02,2026-02-02,MORNING,ZONE-C,06:00:00,15:00:00,9.5,162,1008,2026-04-30T04:36:50.726872
SHIFT-000010039,EMP-00113,WH-NOR-05,2025-08-10,MORNING,ZONE-E,06:00:00,15:00:00,9.4,244,303,2026-04-30T04:36:50.726872
SHIFT-000010040,EMP-00159,WH-EAS-01,2026-03-13,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.0,327,996,2026-04-30T04:36:50.726872
SHIFT-000010041,EMP-00159,WH-CEN-08,2025-08-19,NIGHT,ZONE-E,22:00:00,07:00:00,9.9,217,1384,2026-04-30T04:36:50.726872
SHIFT-000010042,EMP-00183,WH-CEN-08,2025-11-14,NIGHT,ZONE-D,22:00:00,05:00:00,7.7,184,758,2026-04-30T04:36:50.726872
SHIFT-000010043,EMP-00036,WH-CEN-08,2026-03-11,NIGHT,ZONE-E,22:00:00,05:00:00,7.8,347,1193,2026-04-30T04:36:50.726872
SHIFT-000010044,EMP-00147,WH-EAS-03,2025-09-09,NIGHT,ZONE-C,22:00:00,06:00:00,8.6,146,1130,2026-04-30T04:36:50.726872
SHIFT-000010045,EMP-00153,WH-NOR-04,2026-02-22,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.4,377,936,2026-04-30T04:36:50.726872
SHIFT-000010046,EMP-00112,WH-EAS-06,2026-02-13,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.3,293,150,2026-04-30T04:36:50.726872
SHIFT-000010047,EMP-00113,WH-NOR-05,2025-10-05,MORNING,SHIPPING,06:00:00,15:00:00,9.3,333,910,2026-04-30T04:36:50.726872
SHIFT-000010048,EMP-00141,WH-EAS-01,2026-01-25,MORNING,SHIPPING,06:00:00,15:00:00,9.1,166,552,2026-04-30T04:36:50.726872
SHIFT-000010049,EMP-00053,WH-EAS-02,2026-04-20,NIGHT,RECEIVING,22:00:00,05:00:00,7.6,246,526,2026-04-30T04:36:50.726872
SHIFT-000010050,EMP-00070,WH-NOR-05,2026-01-10,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.8,392,970,2026-04-30T04:36:50.726872
SHIFT-000010051,EMP-00050,WH-EAS-06,2025-07-21,NIGHT,ZONE-D,22:00:00,06:00:00,8.4,75,1470,2026-04-30T04:36:50.726872
SHIFT-000010052,EMP-00179,WH-NOR-04,2025-06-21,MORNING,ZONE-D,06:00:00,13:00:00,7.7,124,1428,2026-04-30T04:36:50.726872
SHIFT-000010053,EMP-00053,WH-EAS-03,2025-12-27,NIGHT,ZONE-E,22:00:00,05:00:00,7.6,236,1497,2026-04-30T04:36:50.726872
SHIFT-000010054,EMP-00146,WH-WES-07,2025-09-26,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.3,388,311,2026-04-30T04:36:50.726872
SHIFT-000010055,EMP-00148,WH-SOU-09,2026-03-25,NIGHT,RECEIVING,22:00:00,07:00:00,9.2,347,1364,2026-04-30T04:36:50.726872
SHIFT-000010056,EMP-00190,WH-EAS-03,2025-09-10,MORNING,ZONE-D,06:00:00,13:00:00,7.9,140,1241,2026-04-30T04:36:50.726872
SHIFT-000010057,EMP-00177,WH-EAS-03,2025-12-20,MORNING,ZONE-E,06:00:00,14:00:00,8.9,62,1185,2026-04-30T04:36:50.726872
SHIFT-000010058,EMP-00121,WH-CEN-10,2025-05-25,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.5,296,1466,2026-04-30T04:36:50.726872
SHIFT-000010059,EMP-00004,WH-EAS-03,2025-06-02,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.3,315,282,2026-04-30T04:36:50.726872
SHIFT-000010060,EMP-00091,WH-NOR-04,2025-10-21,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.9,323,1362,2026-04-30T04:36:50.726872
SHIFT-000010061,EMP-00152,WH-EAS-06,2025-11-21,NIGHT,RECEIVING,22:00:00,06:00:00,8.1,117,1129,2026-04-30T04:36:50.726872
SHIFT-000010062,EMP-00043,WH-NOR-05,2025-12-28,NIGHT,ZONE-A,22:00:00,08:00:00,10.0,70,449,2026-04-30T04:36:50.726872
SHIFT-000010063,EMP-00143,WH-CEN-10,2026-01-25,MORNING,SHIPPING,06:00:00,15:00:00,9.3,107,1135,2026-04-30T04:36:50.726872
SHIFT-000010064,EMP-00079,WH-EAS-02,2026-04-17,NIGHT,ZONE-B,22:00:00,05:00:00,7.5,321,1053,2026-04-30T04:36:50.726872
SHIFT-000010065,EMP-00054,WH-EAS-01,2025-10-22,NIGHT,SHIPPING,22:00:00,07:00:00,9.1,311,761,2026-04-30T04:36:50.726872
SHIFT-000010066,EMP-00107,WH-EAS-01,2025-05-23,MORNING,SHIPPING,06:00:00,15:00:00,9.3,366,550,2026-04-30T04:36:50.726872
SHIFT-000010067,EMP-00090,WH-EAS-03,2026-03-21,MORNING,ZONE-E,06:00:00,15:00:00,9.5,104,534,2026-04-30T04:36:50.726872
SHIFT-000010068,EMP-00064,WH-EAS-06,2026-01-03,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.9,280,210,2026-04-30T04:36:50.726872
SHIFT-000010069,EMP-00022,WH-CEN-08,2026-03-07,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.3,189,100,2026-04-30T04:36:50.726872
SHIFT-000010070,EMP-00035,WH-CEN-10,2025-12-19,NIGHT,ZONE-B,22:00:00,07:00:00,9.8,315,475,2026-04-30T04:36:50.726872
SHIFT-000010071,EMP-00157,WH-CEN-10,2025-05-12,MORNING,ZONE-E,06:00:00,15:00:00,9.0,95,1341,2026-04-30T04:36:50.726872
SHIFT-000010072,EMP-00065,WH-NOR-05,2025-11-19,NIGHT,ZONE-B,22:00:00,06:00:00,8.6,325,1495,2026-04-30T04:36:50.726872
SHIFT-000010073,EMP-00010,WH-EAS-02,2025-08-08,NIGHT,SHIPPING,22:00:00,06:00:00,8.1,270,139,2026-04-30T04:36:50.726872
SHIFT-000010074,EMP-00052,WH-CEN-08,2025-05-01,MORNING,ZONE-C,06:00:00,14:00:00,8.1,194,1019,2026-04-30T04:36:50.726872
SHIFT-000010075,EMP-00092,WH-WES-07,2025-06-17,NIGHT,RECEIVING,22:00:00,07:00:00,9.8,383,405,2026-04-30T04:36:50.726872
SHIFT-000010076,EMP-00032,WH-CEN-10,2025-12-08,NIGHT,RECEIVING,22:00:00,07:00:00,9.1,352,1415,2026-04-30T04:36:50.726872
SHIFT-000010077,EMP-00128,WH-CEN-08,2025-11-05,NIGHT,RECEIVING,22:00:00,07:00:00,9.2,304,942,2026-04-30T04:36:50.726872
SHIFT-000010078,EMP-00054,WH-WES-07,2026-02-04,MORNING,ZONE-B,06:00:00,14:00:00,8.7,317,563,2026-04-30T04:36:50.726872
SHIFT-000010079,EMP-00156,WH-WES-07,2026-04-28,NIGHT,SHIPPING,22:00:00,06:00:00,8.2,247,530,2026-04-30T04:36:50.726872
SHIFT-000010080,EMP-00186,WH-CEN-10,2026-02-13,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.3,255,368,2026-04-30T04:36:50.726872
SHIFT-000010081,EMP-00008,WH-EAS-01,2025-12-23,MORNING,ZONE-E,06:00:00,14:00:00,8.7,368,1130,2026-04-30T04:36:50.726872
SHIFT-000010082,EMP-00125,WH-SOU-09,2025-07-21,MORNING,ZONE-B,06:00:00,13:00:00,7.7,53,1288,2026-04-30T04:36:50.726872
SHIFT-000010083,EMP-00086,WH-NOR-05,2025-05-28,NIGHT,ZONE-E,22:00:00,06:00:00,8.6,172,654,2026-04-30T04:36:50.726872
SHIFT-000010084,EMP-00138,WH-EAS-02,2025-08-27,NIGHT,SHIPPING,22:00:00,07:00:00,9.1,83,1427,2026-04-30T04:36:50.726872
SHIFT-000010085,EMP-00095,WH-CEN-10,2025-08-20,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.7,151,343,2026-04-30T04:36:50.726872
SHIFT-000010086,EMP-00159,WH-NOR-04,2025-11-03,NIGHT,RECEIVING,22:00:00,07:00:00,9.4,190,1319,2026-04-30T04:36:50.726872
SHIFT-000010087,EMP-00178,WH-CEN-08,2025-12-18,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.2,76,377,2026-04-30T04:36:50.726872
SHIFT-000010088,EMP-00141,WH-NOR-05,2025-10-25,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.5,316,813,2026-04-30T04:36:50.726872
SHIFT-000010089,EMP-00002,WH-NOR-05,2025-05-31,NIGHT,RECEIVING,22:00:00,07:00:00,9.8,377,1418,2026-04-30T04:36:50.726872
SHIFT-000010090,EMP-00024,WH-CEN-10,2025-05-12,MORNING,ZONE-A,06:00:00,14:00:00,8.3,86,948,2026-04-30T04:36:50.726872
SHIFT-000010091,EMP-00101,WH-EAS-03,2026-03-03,NIGHT,ZONE-A,22:00:00,05:00:00,7.9,178,697,2026-04-30T04:36:50.726872
SHIFT-000010092,EMP-00040,WH-WES-07,2025-11-19,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.9,100,1030,2026-04-30T04:36:50.726872
SHIFT-000010093,EMP-00018,WH-WES-07,2026-03-28,NIGHT,ZONE-A,22:00:00,06:00:00,8.0,361,369,2026-04-30T04:36:50.726872
SHIFT-000010094,EMP-00009,WH-WES-07,2025-12-03,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.8,334,1388,2026-04-30T04:36:50.726872
SHIFT-000010095,EMP-00073,WH-NOR-04,2025-12-18,MORNING,ZONE-C,06:00:00,15:00:00,9.2,83,1110,2026-04-30T04:36:50.726872
SHIFT-000010096,EMP-00129,WH-CEN-10,2025-06-21,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.3,258,997,2026-04-30T04:36:50.726872
SHIFT-000010097,EMP-00194,WH-WES-07,2025-10-08,NIGHT,ZONE-E,22:00:00,07:00:00,9.1,195,1479,2026-04-30T04:36:50.726872
SHIFT-000010098,EMP-00032,WH-EAS-01,2025-10-05,NIGHT,ZONE-B,22:00:00,06:00:00,8.9,87,1210,2026-04-30T04:36:50.726872
SHIFT-000010099,EMP-00113,WH-EAS-06,2025-11-05,NIGHT,ZONE-A,22:00:00,06:00:00,8.1,396,691,2026-04-30T04:36:50.726872
SHIFT-000010100,EMP-00006,WH-SOU-09,2025-11-02,NIGHT,ZONE-A,22:00:00,05:00:00,7.6,275,1036,2026-04-30T04:36:50.726872
SHIFT-000010101,EMP-00074,WH-SOU-09,2026-04-11,NIGHT,ZONE-E,22:00:00,05:00:00,7.5,230,1096,2026-04-30T04:36:50.726872
SHIFT-000010102,EMP-00065,WH-EAS-06,2026-03-28,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.6,134,245,2026-04-30T04:36:50.726872
SHIFT-000010103,EMP-00073,WH-CEN-10,2025-10-17,MORNING,ZONE-A,06:00:00,15:00:00,9.7,134,774,2026-04-30T04:36:50.726872
SHIFT-000010104,EMP-00185,WH-NOR-05,2025-06-09,MORNING,SHIPPING,06:00:00,14:00:00,8.1,65,360,2026-04-30T04:36:50.726872
SHIFT-000010105,EMP-00029,WH-EAS-01,2025-10-03,NIGHT,SHIPPING,22:00:00,05:00:00,7.6,137,1256,2026-04-30T04:36:50.726872
SHIFT-000010106,EMP-00012,WH-NOR-04,2025-06-09,NIGHT,SHIPPING,22:00:00,07:00:00,9.9,159,1287,2026-04-30T04:36:50.726872
SHIFT-000010107,EMP-00098,WH-NOR-04,2025-09-17,MORNING,ZONE-A,06:00:00,15:00:00,9.9,181,1239,2026-04-30T04:36:50.726872
SHIFT-000010108,EMP-00039,WH-WES-07,2025-06-02,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.9,117,148,2026-04-30T04:36:50.726872
SHIFT-000010109,EMP-00050,WH-SOU-09,2025-08-26,MORNING,ZONE-B,06:00:00,14:00:00,8.3,308,518,2026-04-30T04:36:50.726872
SHIFT-000010110,EMP-00030,WH-SOU-09,2025-11-24,NIGHT,ZONE-E,22:00:00,07:00:00,9.1,374,200,2026-04-30T04:36:50.726872
SHIFT-000010111,EMP-00073,WH-CEN-08,2026-03-16,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.3,198,797,2026-04-30T04:36:50.726872
SHIFT-000010112,EMP-00129,WH-EAS-03,2025-12-04,NIGHT,ZONE-E,22:00:00,05:00:00,7.8,333,615,2026-04-30T04:36:50.726872
SHIFT-000010113,EMP-00115,WH-WES-07,2026-04-18,MORNING,ZONE-C,06:00:00,15:00:00,9.9,320,102,2026-04-30T04:36:50.726872
SHIFT-000010114,EMP-00020,WH-CEN-08,2025-12-28,MORNING,SHIPPING,06:00:00,14:00:00,8.0,341,452,2026-04-30T04:36:50.726872
SHIFT-000010115,EMP-00056,WH-EAS-01,2026-03-18,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.8,171,1306,2026-04-30T04:36:50.726872
SHIFT-000010116,EMP-00019,WH-EAS-03,2025-07-07,MORNING,ZONE-E,06:00:00,13:00:00,7.9,298,1398,2026-04-30T04:36:50.726872
SHIFT-000010117,EMP-00151,WH-EAS-01,2025-08-16,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,152,1417,2026-04-30T04:36:50.726872
SHIFT-000010118,EMP-00099,WH-CEN-10,2025-08-09,MORNING,ZONE-C,06:00:00,15:00:00,9.5,130,1496,2026-04-30T04:36:50.726872
SHIFT-000010119,EMP-00163,WH-EAS-01,2026-04-10,NIGHT,ZONE-C,22:00:00,05:00:00,7.9,335,155,2026-04-30T04:36:50.726872
SHIFT-000010120,EMP-00065,WH-EAS-03,2025-05-08,NIGHT,SHIPPING,22:00:00,06:00:00,8.8,73,1024,2026-04-30T04:36:50.726872
SHIFT-000010121,EMP-00040,WH-NOR-05,2025-12-07,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.2,300,207,2026-04-30T04:36:50.726872
SHIFT-000010122,EMP-00188,WH-WES-07,2025-07-16,NIGHT,ZONE-E,22:00:00,06:00:00,8.5,332,1077,2026-04-30T04:36:50.726872
SHIFT-000010123,EMP-00116,WH-CEN-10,2026-02-10,NIGHT,ZONE-A,22:00:00,07:00:00,9.2,201,1467,2026-04-30T04:36:50.726872
SHIFT-000010124,EMP-00020,WH-CEN-10,2025-07-10,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.7,390,258,2026-04-30T04:36:50.726872
SHIFT-000010125,EMP-00004,WH-WES-07,2026-03-12,MORNING,ZONE-B,06:00:00,14:00:00,8.9,266,1415,2026-04-30T04:36:50.726872
SHIFT-000010126,EMP-00126,WH-WES-07,2025-11-06,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.5,114,1078,2026-04-30T04:36:50.726872
SHIFT-000010127,EMP-00092,WH-EAS-02,2025-11-03,MORNING,ZONE-C,06:00:00,14:00:00,8.5,157,716,2026-04-30T04:36:50.726872
SHIFT-000010128,EMP-00188,WH-CEN-08,2026-02-05,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.5,216,295,2026-04-30T04:36:50.726872
SHIFT-000010129,EMP-00196,WH-NOR-05,2026-03-08,NIGHT,ZONE-D,22:00:00,06:00:00,8.7,356,942,2026-04-30T04:36:50.726872
SHIFT-000010130,EMP-00030,WH-CEN-10,2025-11-20,MORNING,ZONE-E,06:00:00,15:00:00,9.0,303,377,2026-04-30T04:36:50.726872
SHIFT-000010131,EMP-00141,WH-EAS-01,2025-05-10,NIGHT,RECEIVING,22:00:00,06:00:00,8.0,53,1450,2026-04-30T04:36:50.726872
SHIFT-000010132,EMP-00186,WH-CEN-10,2025-06-23,NIGHT,ZONE-E,22:00:00,07:00:00,9.9,291,803,2026-04-30T04:36:50.726872
SHIFT-000010133,EMP-00045,WH-EAS-03,2025-07-20,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.7,342,995,2026-04-30T04:36:50.726872
SHIFT-000010134,EMP-00011,WH-CEN-10,2026-04-04,NIGHT,ZONE-B,22:00:00,06:00:00,8.7,363,1484,2026-04-30T04:36:50.726872
SHIFT-000010135,EMP-00120,WH-NOR-04,2026-01-22,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.8,285,298,2026-04-30T04:36:50.726872
