shipment_id,order_id,carrier_id,tracking_number,ship_date,estimated_delivery,actual_delivery,status,weight_lbs,shipping_cost,is_on_time,num_packages,origin_warehouse_id,_ingested_at
SHIP-00010673,ORD-00017652,CAR-002,1Z802518801636795,2024-12-30,2025-01-06,,SHIPPED,138.1,144.12,True,5,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010674,ORD-00017653,CAR-001,1Z986674029366348,2024-12-02,2024-12-05,2024-12-05,DELIVERED,15.8,30.68,True,2,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010675,ORD-00017655,CAR-010,1Z576426624324446,2025-09-13,2025-09-20,,SHIPPED,101.9,165.49,True,1,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010676,ORD-00017658,CAR-002,1Z715717372560249,2024-08-27,2024-09-03,2024-09-03,DELIVERED,20.1,41.26,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010677,ORD-00017659,CAR-009,1Z933944745301382,2026-02-04,2026-02-08,2026-02-10,DELIVERED,68.5,82.12,False,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010678,ORD-00017662,CAR-009,1Z275271563746019,2024-06-03,2024-06-04,,SHIPPED,78.9,74.71,True,6,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010679,ORD-00017668,CAR-002,1Z223060157300917,2024-10-26,2024-11-02,2024-11-02,DELIVERED,39.0,46.04,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010680,ORD-00017669,CAR-004,1Z393751114097221,2025-01-31,2025-02-05,,SHIPPED,42.5,105.72,True,10,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010681,ORD-00017670,CAR-009,1Z307345944801420,2025-04-25,2025-04-30,2025-04-30,DELIVERED,128.5,90.41,True,5,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010682,ORD-00017673,CAR-003,1Z076503829960360,2024-10-17,2024-10-23,,SHIPPED,36.7,30.0,False,6,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010683,ORD-00017675,CAR-001,1Z869397831410216,2024-05-19,2024-05-26,2024-05-26,DELIVERED,144.7,79.59,True,10,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010684,ORD-00017676,CAR-006,1Z624805167921414,2025-06-16,2025-06-20,2025-06-20,DELIVERED,84.0,66.72,True,4,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010685,ORD-00017678,CAR-004,1Z199008653177034,2025-07-15,2025-07-16,2025-07-20,DELIVERED,86.1,48.18,False,1,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010686,ORD-00017679,CAR-007,1Z310920428008119,2024-11-20,2024-11-25,2024-11-25,DELIVERED,45.8,112.13,True,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010687,ORD-00017681,CAR-006,1Z433041083853531,2024-10-05,2024-10-12,2024-10-12,DELIVERED,63.3,83.95,True,10,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010688,ORD-00017682,CAR-001,1Z514796233413195,2024-05-13,2024-05-14,2024-05-14,DELIVERED,118.2,120.29,True,9,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010689,ORD-00017683,CAR-004,1Z991324785834309,2024-10-28,2024-10-29,,SHIPPED,28.9,39.31,True,5,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010690,ORD-00017684,CAR-003,1Z651986146153274,2026-03-15,2026-03-22,2026-03-22,DELIVERED,14.1,31.27,True,7,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010691,ORD-00017693,CAR-009,1Z386164499879381,2025-10-22,2025-10-24,2025-10-24,DELIVERED,34.5,18.84,True,8,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010692,ORD-00017695,CAR-003,1Z824571580146021,2024-07-10,2024-07-11,2024-07-15,DELIVERED,52.5,61.01,False,7,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010693,ORD-00017699,CAR-001,1Z663525972838052,2024-11-13,2024-11-14,2024-11-14,DELIVERED,146.5,94.43,True,6,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010694,ORD-00017700,CAR-006,1Z341425408000793,2024-06-06,2024-06-09,,SHIPPED,117.1,175.71,True,2,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010695,ORD-00017701,CAR-003,1Z112424235468906,2025-03-01,2025-03-06,,SHIPPED,148.2,265.69,True,4,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010696,ORD-00017702,CAR-001,1Z543710006222771,2026-01-10,2026-01-15,2026-01-15,DELIVERED,59.2,134.92,True,1,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010697,ORD-00017703,CAR-003,1Z966654134723410,2024-05-03,2024-05-06,2024-05-07,DELIVERED,103.8,137.66,False,7,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010698,ORD-00017705,CAR-003,1Z285869460256512,2025-01-17,2025-01-24,2025-01-24,DELIVERED,110.1,266.17,True,5,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010699,ORD-00017707,CAR-005,1Z673728135318461,2025-08-05,2025-08-11,,SHIPPED,144.7,333.88,True,9,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010700,ORD-00017708,CAR-008,1Z531910213291083,2024-12-28,2025-01-01,2025-01-01,DELIVERED,47.4,47.51,True,7,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010701,ORD-00017709,CAR-004,1Z337780237760129,2024-08-06,2024-08-11,2024-08-11,DELIVERED,37.8,80.59,True,5,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010702,ORD-00017710,CAR-008,1Z181725961327818,2024-07-29,2024-08-05,,SHIPPED,107.7,88.73,True,2,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010703,ORD-00017711,CAR-001,1Z102616627809786,2026-03-02,2026-03-06,2026-03-06,DELIVERED,76.1,131.58,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010704,ORD-00017712,CAR-001,1Z379371358569924,2025-04-09,2025-04-14,2025-04-14,DELIVERED,10.8,19.13,True,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010705,ORD-00017713,CAR-006,1Z061524349753047,2025-12-24,2025-12-30,,SHIPPED,121.5,69.18,True,4,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010706,ORD-00017715,CAR-001,1Z868077606410712,2026-03-29,2026-04-04,2026-04-04,DELIVERED,111.1,55.86,True,2,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010707,ORD-00017717,CAR-004,1Z230879372147533,2025-10-19,2025-10-25,2025-10-25,DELIVERED,47.4,64.93,True,7,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010708,ORD-00017719,CAR-010,1Z244398645418608,2024-07-28,2024-08-03,2024-08-03,DELIVERED,89.9,180.41,True,1,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010709,ORD-00017720,CAR-001,1Z518639842503996,2025-10-15,2025-10-20,2025-10-20,DELIVERED,101.7,185.67,True,9,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010710,ORD-00017721,CAR-002,1Z613297875312558,2024-08-25,2024-08-29,2024-08-29,DELIVERED,106.4,242.58,True,1,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010711,ORD-00017723,CAR-004,1Z748820108220352,2024-08-15,2024-08-17,,SHIPPED,47.2,113.26,True,9,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010712,ORD-00017724,CAR-002,1Z379085638154196,2024-09-12,2024-09-16,2024-09-16,DELIVERED,130.2,246.29,True,9,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010713,ORD-00017725,CAR-009,1Z756317279799410,2026-02-28,2026-03-05,,SHIPPED,126.5,174.22,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010714,ORD-00017727,CAR-004,1Z968182735942456,2025-01-11,2025-01-15,2025-01-15,DELIVERED,147.7,334.29,True,10,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010715,ORD-00017730,CAR-007,1Z527997679163097,2025-02-12,2025-02-19,2025-02-19,DELIVERED,106.8,85.74,True,1,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010716,ORD-00017732,CAR-006,1Z418582384248659,2024-06-23,2024-06-29,2024-06-29,DELIVERED,108.0,263.85,True,2,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010717,ORD-00017734,CAR-009,1Z538419026929231,2025-11-01,2025-11-04,2025-11-07,DELIVERED,106.6,240.94,False,8,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010718,ORD-00017737,CAR-010,1Z833898912958109,2025-10-07,2025-10-08,2025-10-09,DELIVERED,22.8,20.08,False,9,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010719,ORD-00017739,CAR-008,1Z822915120039431,2025-01-13,2025-01-20,,SHIPPED,88.9,70.99,True,2,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010720,ORD-00017740,CAR-001,1Z302093133960639,2026-04-20,2026-04-25,2026-04-26,DELIVERED,125.6,182.79,False,2,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010721,ORD-00017741,CAR-003,1Z254293235798405,2026-03-23,2026-03-28,,SHIPPED,108.6,134.97,True,3,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010722,ORD-00017743,CAR-002,1Z197466552621176,2025-12-10,2025-12-17,,SHIPPED,60.1,83.45,True,9,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010723,ORD-00017744,CAR-002,1Z170178978468425,2024-11-03,2024-11-08,,SHIPPED,73.4,92.52,True,1,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010724,ORD-00017745,CAR-008,1Z941863067144773,2025-03-05,2025-03-11,2025-03-13,DELIVERED,66.6,46.61,False,10,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010725,ORD-00017746,CAR-007,1Z196789349004279,2025-08-03,2025-08-08,2025-08-08,DELIVERED,53.4,91.33,True,7,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010726,ORD-00017747,CAR-002,1Z395846726258574,2026-02-07,2026-02-14,2026-02-14,DELIVERED,39.3,35.21,True,2,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010727,ORD-00017748,CAR-006,1Z550791928136007,2025-03-20,2025-03-22,2025-03-22,DELIVERED,13.4,31.77,True,5,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010728,ORD-00017750,CAR-001,1Z734515200064893,2024-07-10,2024-07-14,2024-07-14,DELIVERED,46.1,113.08,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010729,ORD-00017751,CAR-007,1Z629019753538503,2024-09-20,2024-09-26,,SHIPPED,16.2,10.02,True,4,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010730,ORD-00017752,CAR-004,1Z357616321922199,2025-11-16,2025-11-19,,SHIPPED,31.4,33.82,True,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010731,ORD-00017753,CAR-007,1Z272541827595948,2024-07-13,2024-07-19,2024-07-19,DELIVERED,108.8,66.64,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010732,ORD-00017757,CAR-001,1Z794380517270384,2025-11-19,2025-11-25,,SHIPPED,21.0,45.0,True,1,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010733,ORD-00017758,CAR-002,1Z968742849249732,2025-12-24,2025-12-29,,SHIPPED,59.6,138.75,True,3,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010734,ORD-00017759,CAR-007,1Z806726424926549,2024-07-10,2024-07-12,,SHIPPED,120.9,298.84,True,7,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010735,ORD-00017760,CAR-001,1Z792978441674476,2026-04-17,2026-04-21,2026-04-21,DELIVERED,43.7,51.33,True,10,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010736,ORD-00017762,CAR-010,1Z230794962462843,2026-04-01,2026-04-08,,SHIPPED,79.6,166.46,True,6,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010737,ORD-00017764,CAR-002,1Z052146685980286,2024-10-09,2024-10-16,,SHIPPED,128.9,315.04,True,6,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010738,ORD-00017768,CAR-003,1Z061631882857324,2025-02-15,2025-02-20,,SHIPPED,57.5,40.57,True,1,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010739,ORD-00017769,CAR-001,1Z189930198080620,2024-08-20,2024-08-27,2024-08-27,DELIVERED,0.7,1.34,True,1,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010740,ORD-00017770,CAR-010,1Z971990293627411,2026-01-22,2026-01-28,,SHIPPED,48.4,33.83,True,6,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010741,ORD-00017771,CAR-006,1Z055593260193855,2024-10-24,2024-10-25,2024-10-25,DELIVERED,22.5,54.73,True,8,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010742,ORD-00017772,CAR-001,1Z878374364379062,2024-07-24,2024-07-26,,SHIPPED,34.0,66.78,True,2,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010743,ORD-00017773,CAR-004,1Z087741972284972,2024-12-09,2024-12-10,2024-12-10,DELIVERED,26.4,18.02,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010744,ORD-00017774,CAR-003,1Z491602551781547,2025-05-25,2025-05-27,2025-06-01,DELIVERED,136.0,130.61,False,4,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010745,ORD-00017775,CAR-008,1Z853955869509780,2024-11-03,2024-11-08,2024-11-08,DELIVERED,66.7,102.38,True,5,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010746,ORD-00017777,CAR-003,1Z259121232663672,2024-11-12,2024-11-14,2024-11-16,DELIVERED,65.4,139.96,False,3,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010747,ORD-00017778,CAR-008,1Z924176119517712,2026-02-14,2026-02-18,,SHIPPED,127.0,81.82,True,10,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010748,ORD-00017779,CAR-006,1Z016414022800120,2024-06-27,2024-07-02,2024-07-03,DELIVERED,135.8,244.06,False,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010749,ORD-00017781,CAR-010,1Z491691534752386,2025-06-09,2025-06-15,2025-06-15,DELIVERED,105.8,239.44,True,4,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010750,ORD-00017782,CAR-006,1Z574943558203226,2025-12-04,2025-12-10,,SHIPPED,146.0,325.09,False,10,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010751,ORD-00017784,CAR-002,1Z948873820365949,2025-09-05,2025-09-11,,SHIPPED,89.6,50.11,False,6,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010752,ORD-00017785,CAR-009,1Z045069827409144,2025-03-24,2025-03-29,,SHIPPED,108.4,166.85,True,6,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010753,ORD-00017786,CAR-009,1Z064284734177544,2024-08-07,2024-08-08,,SHIPPED,56.5,126.68,True,7,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010754,ORD-00017789,CAR-002,1Z597534186062976,2024-10-21,2024-10-27,2024-10-27,DELIVERED,37.0,72.87,True,3,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010755,ORD-00017792,CAR-010,1Z936943762642690,2025-08-31,2025-09-04,,SHIPPED,15.1,27.82,True,8,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010756,ORD-00017793,CAR-001,1Z919836804780635,2024-06-06,2024-06-08,2024-06-11,DELIVERED,60.7,59.18,False,6,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010757,ORD-00017796,CAR-002,1Z896557102612129,2024-08-31,2024-09-03,2024-09-03,DELIVERED,106.9,165.15,True,8,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010758,ORD-00017798,CAR-002,1Z594119365697976,2024-10-17,2024-10-20,,SHIPPED,6.1,12.89,True,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010759,ORD-00017800,CAR-004,1Z112954131145705,2026-02-02,2026-02-07,,SHIPPED,125.3,305.83,True,8,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010760,ORD-00017801,CAR-002,1Z184545940928650,2025-01-19,2025-01-23,2025-01-23,DELIVERED,109.3,162.52,True,4,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010761,ORD-00017805,CAR-006,1Z941050732395738,2024-07-27,2024-08-02,2024-08-02,DELIVERED,63.0,41.35,True,2,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010762,ORD-00017806,CAR-009,1Z817163340899510,2025-02-01,2025-02-04,,SHIPPED,136.2,316.64,True,4,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010763,ORD-00017808,CAR-001,1Z448599765300051,2025-08-25,2025-08-29,,SHIPPED,27.0,54.43,True,2,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010764,ORD-00017811,CAR-006,1Z774593037990132,2025-03-01,2025-03-04,2025-03-04,DELIVERED,60.1,96.15,True,4,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010765,ORD-00017812,CAR-010,1Z265838589622018,2026-04-20,2026-04-22,,SHIPPED,70.1,42.73,True,2,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010766,ORD-00017813,CAR-008,1Z293211755613132,2025-04-11,2025-04-12,2025-04-12,DELIVERED,86.0,73.5,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010767,ORD-00017814,CAR-001,1Z976105104535776,2025-11-25,2025-12-01,2025-12-01,DELIVERED,76.7,187.18,True,8,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010768,ORD-00017816,CAR-003,1Z918833538618698,2024-05-01,2024-05-08,2024-05-10,DELIVERED,96.5,211.5,False,10,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010769,ORD-00017820,CAR-007,1Z652693914933530,2025-07-05,2025-07-07,2025-07-07,DELIVERED,54.7,129.67,True,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010770,ORD-00017822,CAR-008,1Z085282819287655,2025-11-08,2025-11-14,2025-11-14,DELIVERED,68.3,37.04,True,4,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010771,ORD-00017823,CAR-005,1Z572067644186622,2025-03-30,2025-04-05,,SHIPPED,138.6,306.59,True,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010772,ORD-00017824,CAR-006,1Z488406894999421,2025-08-30,2025-09-02,2025-09-02,DELIVERED,79.7,72.84,True,1,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010773,ORD-00017826,CAR-009,1Z518447803433600,2025-10-18,2025-10-25,,SHIPPED,92.5,231.17,False,1,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010774,ORD-00017828,CAR-005,1Z297148778387322,2025-08-16,2025-08-21,,SHIPPED,134.4,110.3,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010775,ORD-00017829,CAR-004,1Z105123534595081,2024-06-23,2024-06-28,2024-06-28,DELIVERED,1.0,1.25,True,7,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010776,ORD-00017830,CAR-004,1Z263420992110062,2025-05-02,2025-05-08,,SHIPPED,51.7,92.99,True,5,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010777,ORD-00017833,CAR-001,1Z404044240499785,2024-10-10,2024-10-16,2024-10-16,DELIVERED,60.3,37.86,True,3,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010778,ORD-00017834,CAR-003,1Z973082158964282,2025-07-04,2025-07-08,,SHIPPED,120.2,243.96,False,8,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010779,ORD-00017837,CAR-005,1Z665776677455192,2025-08-11,2025-08-17,,SHIPPED,124.2,195.89,True,9,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010780,ORD-00017838,CAR-009,1Z056270375853742,2025-08-30,2025-09-01,2025-09-01,DELIVERED,111.0,255.18,True,6,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010781,ORD-00017839,CAR-006,1Z195731006143647,2025-03-02,2025-03-08,2025-03-08,DELIVERED,41.7,54.87,True,6,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010782,ORD-00017840,CAR-009,1Z376534727264181,2025-08-21,2025-08-25,2025-08-25,DELIVERED,68.2,94.77,True,9,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010783,ORD-00017843,CAR-006,1Z729891030649103,2025-10-01,2025-10-04,2025-10-04,DELIVERED,93.8,133.1,True,7,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010784,ORD-00017844,CAR-009,1Z376534749511676,2025-09-12,2025-09-15,,SHIPPED,83.6,76.62,True,10,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010785,ORD-00017848,CAR-006,1Z650829505974593,2024-12-12,2024-12-13,,SHIPPED,127.7,226.98,True,5,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010786,ORD-00017849,CAR-002,1Z254809557925623,2024-07-21,2024-07-26,,SHIPPED,19.3,21.3,True,4,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010787,ORD-00017850,CAR-007,1Z008311561280143,2025-08-05,2025-08-12,2025-08-17,DELIVERED,88.9,129.43,False,6,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010788,ORD-00017851,CAR-008,1Z285278130184952,2024-07-23,2024-07-28,2024-07-28,DELIVERED,55.2,85.16,True,3,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010789,ORD-00017852,CAR-005,1Z571258152254116,2025-12-13,2025-12-14,,SHIPPED,93.1,197.49,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010790,ORD-00017853,CAR-006,1Z157202449573754,2025-08-10,2025-08-14,,SHIPPED,50.9,107.06,True,9,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010791,ORD-00017855,CAR-008,1Z892765351196943,2025-06-16,2025-06-23,2025-06-23,DELIVERED,35.8,52.51,True,9,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010792,ORD-00017857,CAR-008,1Z778054572668886,2025-01-01,2025-01-08,2025-01-08,DELIVERED,133.5,86.89,True,6,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010793,ORD-00017861,CAR-006,1Z172833589530153,2025-07-23,2025-07-29,,SHIPPED,101.2,237.16,True,7,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010794,ORD-00017862,CAR-002,1Z904495654199888,2025-08-22,2025-08-28,,SHIPPED,79.4,195.9,True,9,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010795,ORD-00017863,CAR-003,1Z080206293720058,2024-09-07,2024-09-10,2024-09-15,DELIVERED,56.7,117.41,False,7,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00010796,ORD-00017864,CAR-008,1Z855527647104083,2024-09-26,2024-09-27,2024-09-27,DELIVERED,7.7,18.28,True,7,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010797,ORD-00017866,CAR-010,1Z934747381675378,2024-06-15,2024-06-18,2024-06-18,DELIVERED,48.7,39.34,True,2,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010798,ORD-00017869,CAR-007,1Z786557910302692,2025-01-06,2025-01-10,,SHIPPED,3.5,4.41,True,5,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010799,ORD-00017870,CAR-008,1Z539016731389821,2025-11-09,2025-11-12,,SHIPPED,79.8,187.14,True,2,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010800,ORD-00017871,CAR-001,1Z038495875482844,2026-04-25,2026-04-27,2026-04-27,DELIVERED,70.6,87.02,True,4,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00010801,ORD-00017873,CAR-004,1Z087648915531432,2025-05-10,2025-05-11,2025-05-11,DELIVERED,85.8,165.43,True,8,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010802,ORD-00017874,CAR-005,1Z055030344459745,2024-10-19,2024-10-25,,SHIPPED,115.5,59.86,True,5,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010803,ORD-00017875,CAR-008,1Z499601706624427,2024-08-22,2024-08-28,2024-08-28,DELIVERED,101.6,173.91,True,9,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010804,ORD-00017876,CAR-007,1Z166997073605081,2025-01-09,2025-01-15,2025-01-15,DELIVERED,52.4,92.82,True,5,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010805,ORD-00017877,CAR-002,1Z249838607243855,2024-07-09,2024-07-16,,SHIPPED,39.7,87.79,True,8,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010806,ORD-00017878,CAR-005,1Z577335620383681,2024-06-26,2024-07-01,2024-07-01,DELIVERED,0.7,0.45,True,4,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00010807,ORD-00017880,CAR-010,1Z773185981684760,2024-06-27,2024-07-04,2024-07-04,DELIVERED,102.3,60.53,True,2,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010808,ORD-00017881,CAR-006,1Z819012737039913,2025-09-12,2025-09-14,,SHIPPED,117.7,158.54,True,1,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00010809,ORD-00017885,CAR-001,1Z027413338321035,2025-02-23,2025-02-28,2025-02-28,DELIVERED,140.4,96.35,True,6,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00010810,ORD-00017887,CAR-010,1Z582686815040990,2026-04-11,2026-04-13,,SHIPPED,32.1,22.27,False,10,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010811,ORD-00017889,CAR-008,1Z541648412287016,2025-10-24,2025-10-25,2025-10-25,DELIVERED,61.0,148.29,True,1,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00010812,ORD-00017892,CAR-004,1Z342524253992740,2025-12-18,2025-12-25,,SHIPPED,80.6,97.14,True,1,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010813,ORD-00017893,CAR-006,1Z996352024788649,2025-06-18,2025-06-19,2025-06-19,DELIVERED,118.8,72.8,True,10,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00010814,ORD-00017894,CAR-003,1Z717574199170510,2024-06-24,2024-06-30,2024-06-30,DELIVERED,13.9,17.69,True,9,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010815,ORD-00017895,CAR-002,1Z822536933317008,2025-10-06,2025-10-07,2025-10-07,DELIVERED,108.7,72.66,True,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00010816,ORD-00017896,CAR-008,1Z508535800306839,2025-03-29,2025-04-03,2025-04-03,DELIVERED,108.5,172.62,True,1,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010817,ORD-00017899,CAR-005,1Z003166582530631,2025-07-08,2025-07-15,,SHIPPED,63.1,155.81,False,2,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00010818,ORD-00017901,CAR-009,1Z391299036453763,2025-02-05,2025-02-12,2025-02-12,DELIVERED,44.6,97.15,True,2,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00010819,ORD-00017905,CAR-009,1Z364819153523359,2025-05-22,2025-05-26,,SHIPPED,137.1,269.26,True,8,WH-CEN-08,2026-04-30T04:36:50.726872
