return_id,order_id,sku,qty_returned,return_date,reason_code,condition,refund_amount,restock_date,disposition,_ingested_at
RET-00002475,ORD-00008667,SKU-00599,3,2025-11-18,NOT_AS_DESCRIBED,DAMAGED,650.91,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002476,ORD-00016867,SKU-00384,5,2025-08-13,CHANGED_MIND,FAIR,4036.65,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002477,ORD-00007126,SKU-00028,3,2025-08-10,CHANGED_MIND,GOOD,693.18,2025-08-12,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002478,ORD-00023983,SKU-00263,5,2025-08-02,DEFECTIVE,FAIR,4013.1,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002479,ORD-00037811,SKU-00354,4,2025-10-18,WRONG_ITEM,LIKE_NEW,1990.32,2025-10-22,REFURBISH,2026-04-30T04:36:50.726872
RET-00002480,ORD-00009682,SKU-00523,2,2026-04-02,CHANGED_MIND,DAMAGED,716.96,,DONATE,2026-04-30T04:36:50.726872
RET-00002481,ORD-00042831,SKU-00416,4,2025-10-10,DUPLICATE_ORDER,DAMAGED,571.68,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002482,ORD-00035629,SKU-00406,1,2026-01-03,DEFECTIVE,GOOD,1128.86,2026-01-07,RESTOCK,2026-04-30T04:36:50.726872
RET-00002483,ORD-00043434,SKU-00324,2,2025-08-19,DEFECTIVE,GOOD,490.92,2025-08-20,REFURBISH,2026-04-30T04:36:50.726872
RET-00002484,ORD-00012647,SKU-00327,2,2025-09-16,CHANGED_MIND,DAMAGED,1541.9,,DESTROY,2026-04-30T04:36:50.726872
RET-00002485,ORD-00037805,SKU-00268,1,2026-01-08,CHANGED_MIND,FAIR,514.38,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002486,ORD-00027280,SKU-00415,4,2025-07-13,ARRIVED_LATE,DAMAGED,2991.88,,DESTROY,2026-04-30T04:36:50.726872
RET-00002487,ORD-00039408,SKU-00276,1,2025-06-24,DAMAGED_TRANSIT,UNSELLABLE,341.05,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002488,ORD-00028139,SKU-00673,5,2025-09-04,DAMAGED_TRANSIT,GOOD,4274.7,2025-09-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00002489,ORD-00014236,SKU-00148,2,2025-09-18,CHANGED_MIND,UNSELLABLE,140.2,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002490,ORD-00044294,SKU-00905,4,2025-05-21,DAMAGED_TRANSIT,UNSELLABLE,1159.88,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002491,ORD-00011992,SKU-00685,5,2025-08-10,CHANGED_MIND,GOOD,4378.85,2025-08-13,RESTOCK,2026-04-30T04:36:50.726872
RET-00002492,ORD-00015749,SKU-00820,1,2025-09-22,DEFECTIVE,DAMAGED,49.29,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002493,ORD-00014785,SKU-00456,3,2025-06-20,DAMAGED_TRANSIT,UNSELLABLE,160.02,,DONATE,2026-04-30T04:36:50.726872
RET-00002494,ORD-00023865,SKU-00287,2,2025-06-06,WRONG_ITEM,GOOD,1638.64,2025-06-09,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002495,ORD-00047106,SKU-00568,4,2026-02-03,WRONG_ITEM,LIKE_NEW,1572.0,2026-02-06,REFURBISH,2026-04-30T04:36:50.726872
RET-00002496,ORD-00029815,SKU-00862,5,2026-04-18,ARRIVED_LATE,NEW,1645.05,2026-04-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00002497,ORD-00009034,SKU-00434,3,2026-03-15,WRONG_ITEM,GOOD,2895.3,2026-03-19,REFURBISH,2026-04-30T04:36:50.726872
RET-00002498,ORD-00017843,SKU-00365,1,2026-01-11,DAMAGED_TRANSIT,LIKE_NEW,149.16,2026-01-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00002499,ORD-00046225,SKU-00063,4,2026-02-27,ARRIVED_LATE,LIKE_NEW,853.8,2026-03-04,RESTOCK,2026-04-30T04:36:50.726872
RET-00002500,ORD-00026797,SKU-00370,5,2025-07-25,DUPLICATE_ORDER,FAIR,2840.45,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002501,ORD-00031647,SKU-00282,5,2025-09-10,ARRIVED_LATE,FAIR,3089.2,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002502,ORD-00039634,SKU-00266,4,2026-01-13,DEFECTIVE,FAIR,2899.84,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002503,ORD-00002642,SKU-00015,4,2025-11-07,WRONG_ITEM,DAMAGED,3750.56,,DESTROY,2026-04-30T04:36:50.726872
RET-00002504,ORD-00030141,SKU-00350,1,2025-06-24,WRONG_ITEM,UNSELLABLE,51.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002505,ORD-00035797,SKU-00294,5,2026-02-25,NOT_AS_DESCRIBED,DAMAGED,62.95,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002506,ORD-00000277,SKU-00331,5,2025-12-09,NOT_AS_DESCRIBED,NEW,2534.8,2025-12-15,REFURBISH,2026-04-30T04:36:50.726872
RET-00002507,ORD-00021126,SKU-00243,1,2025-10-11,DUPLICATE_ORDER,GOOD,598.91,2025-10-13,RESTOCK,2026-04-30T04:36:50.726872
RET-00002508,ORD-00009438,SKU-00593,3,2025-10-23,CHANGED_MIND,UNSELLABLE,1431.18,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002509,ORD-00011637,SKU-00286,4,2025-09-19,DEFECTIVE,FAIR,623.92,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002510,ORD-00031443,SKU-00042,3,2025-12-21,DEFECTIVE,GOOD,519.81,2025-12-28,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002511,ORD-00041532,SKU-00874,4,2025-06-20,NOT_AS_DESCRIBED,GOOD,1744.52,2025-06-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00002512,ORD-00002778,SKU-00443,1,2026-02-11,DEFECTIVE,UNSELLABLE,940.63,,DESTROY,2026-04-30T04:36:50.726872
RET-00002513,ORD-00012425,SKU-00142,2,2025-07-28,ARRIVED_LATE,UNSELLABLE,2057.36,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002514,ORD-00023697,SKU-00593,4,2025-07-20,DAMAGED_TRANSIT,NEW,1908.24,2025-07-23,REFURBISH,2026-04-30T04:36:50.726872
RET-00002515,ORD-00035251,SKU-00971,1,2025-10-18,DEFECTIVE,DAMAGED,988.46,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002516,ORD-00019218,SKU-00540,3,2025-08-07,WRONG_ITEM,LIKE_NEW,3040.86,2025-08-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00002517,ORD-00047879,SKU-00253,4,2026-04-25,WRONG_ITEM,LIKE_NEW,2487.68,2026-04-26,DESTROY,2026-04-30T04:36:50.726872
RET-00002518,ORD-00020370,SKU-00883,3,2025-10-18,ARRIVED_LATE,FAIR,647.01,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002519,ORD-00003274,SKU-00939,5,2025-06-19,WRONG_ITEM,NEW,3689.5,2025-06-23,DESTROY,2026-04-30T04:36:50.726872
RET-00002520,ORD-00029440,SKU-00515,2,2026-03-18,DAMAGED_TRANSIT,GOOD,1300.2,2026-03-24,REFURBISH,2026-04-30T04:36:50.726872
RET-00002521,ORD-00041188,SKU-00349,2,2025-07-07,NOT_AS_DESCRIBED,FAIR,1487.9,,DESTROY,2026-04-30T04:36:50.726872
RET-00002522,ORD-00035763,SKU-00557,2,2025-12-12,NOT_AS_DESCRIBED,LIKE_NEW,2777.56,2025-12-19,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002523,ORD-00037052,SKU-00309,1,2026-01-26,ARRIVED_LATE,LIKE_NEW,948.84,2026-01-31,RESTOCK,2026-04-30T04:36:50.726872
RET-00002524,ORD-00009257,SKU-00367,1,2025-06-03,DAMAGED_TRANSIT,DAMAGED,674.31,,DONATE,2026-04-30T04:36:50.726872
RET-00002525,ORD-00013944,SKU-00047,5,2025-05-19,NOT_AS_DESCRIBED,LIKE_NEW,2542.95,2025-05-25,DONATE,2026-04-30T04:36:50.726872
RET-00002526,ORD-00024709,SKU-00363,4,2026-02-02,NOT_AS_DESCRIBED,FAIR,3259.92,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002527,ORD-00020218,SKU-00736,4,2025-09-25,DEFECTIVE,NEW,1322.48,2025-09-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00002528,ORD-00005092,SKU-00670,1,2025-07-24,CHANGED_MIND,DAMAGED,1158.15,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002529,ORD-00006841,SKU-00360,2,2025-10-12,ARRIVED_LATE,LIKE_NEW,1569.86,2025-10-14,RESTOCK,2026-04-30T04:36:50.726872
RET-00002530,ORD-00040157,SKU-00938,3,2025-11-10,DAMAGED_TRANSIT,UNSELLABLE,1229.04,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002531,ORD-00048691,SKU-00497,3,2025-06-22,WRONG_ITEM,FAIR,1743.84,,DESTROY,2026-04-30T04:36:50.726872
RET-00002532,ORD-00038662,SKU-00295,1,2026-02-19,ARRIVED_LATE,GOOD,28.94,2026-02-21,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002533,ORD-00006560,SKU-00793,3,2025-06-08,DAMAGED_TRANSIT,GOOD,488.58,2025-06-11,RESTOCK,2026-04-30T04:36:50.726872
RET-00002534,ORD-00031520,SKU-00959,3,2025-10-14,ARRIVED_LATE,GOOD,1029.36,2025-10-17,REFURBISH,2026-04-30T04:36:50.726872
RET-00002535,ORD-00013287,SKU-00140,3,2025-06-24,CHANGED_MIND,NEW,2666.58,2025-06-26,REFURBISH,2026-04-30T04:36:50.726872
RET-00002536,ORD-00036806,SKU-00762,1,2025-05-09,NOT_AS_DESCRIBED,DAMAGED,67.71,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002537,ORD-00017850,SKU-00246,4,2025-10-11,CHANGED_MIND,UNSELLABLE,1630.32,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002538,ORD-00001758,SKU-00810,3,2025-08-17,DUPLICATE_ORDER,DAMAGED,225.48,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002539,ORD-00038630,SKU-00394,5,2025-10-27,ARRIVED_LATE,LIKE_NEW,2807.05,2025-10-31,RESTOCK,2026-04-30T04:36:50.726872
RET-00002540,ORD-00029851,SKU-00139,1,2026-03-21,CHANGED_MIND,UNSELLABLE,121.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002541,ORD-00020919,SKU-00281,4,2025-11-12,DUPLICATE_ORDER,DAMAGED,4730.92,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002542,ORD-00026975,SKU-00802,5,2025-09-21,DEFECTIVE,FAIR,5083.85,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002543,ORD-00038705,SKU-00727,5,2026-02-09,DEFECTIVE,LIKE_NEW,1282.25,2026-02-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00002544,ORD-00047026,SKU-00094,5,2025-12-18,NOT_AS_DESCRIBED,UNSELLABLE,3390.5,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002545,ORD-00031179,SKU-00332,3,2026-01-22,CHANGED_MIND,GOOD,781.11,2026-01-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00002546,ORD-00001041,SKU-00668,1,2025-08-08,DUPLICATE_ORDER,GOOD,426.35,2025-08-15,REFURBISH,2026-04-30T04:36:50.726872
RET-00002547,ORD-00029696,SKU-00864,5,2026-01-11,ARRIVED_LATE,NEW,5244.85,2026-01-12,REFURBISH,2026-04-30T04:36:50.726872
RET-00002548,ORD-00013343,SKU-00055,3,2026-02-19,DAMAGED_TRANSIT,DAMAGED,4072.47,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002549,ORD-00031363,SKU-00161,3,2026-04-24,WRONG_ITEM,GOOD,3665.46,2026-04-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00002550,ORD-00043877,SKU-00922,1,2026-01-13,CHANGED_MIND,GOOD,1506.21,2026-01-15,REFURBISH,2026-04-30T04:36:50.726872
RET-00002551,ORD-00032569,SKU-00754,4,2025-09-05,WRONG_ITEM,DAMAGED,1838.4,,DESTROY,2026-04-30T04:36:50.726872
RET-00002552,ORD-00036735,SKU-00034,3,2026-04-21,NOT_AS_DESCRIBED,LIKE_NEW,1144.05,2026-04-22,DESTROY,2026-04-30T04:36:50.726872
RET-00002553,ORD-00001634,SKU-00693,4,2025-08-02,DAMAGED_TRANSIT,UNSELLABLE,3022.08,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002554,ORD-00041434,SKU-00618,5,2025-10-22,DUPLICATE_ORDER,LIKE_NEW,2542.5,2025-10-24,DESTROY,2026-04-30T04:36:50.726872
RET-00002555,ORD-00024785,SKU-00203,5,2026-04-09,DAMAGED_TRANSIT,NEW,1607.45,2026-04-14,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002556,ORD-00017709,SKU-00217,1,2025-10-16,DEFECTIVE,GOOD,1059.08,2025-10-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00002557,ORD-00041036,SKU-00255,5,2025-10-31,DEFECTIVE,GOOD,806.0,2025-11-04,RESTOCK,2026-04-30T04:36:50.726872
RET-00002558,ORD-00033534,SKU-00663,5,2025-07-30,DUPLICATE_ORDER,UNSELLABLE,2201.55,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002559,ORD-00003527,SKU-00232,2,2026-03-22,NOT_AS_DESCRIBED,GOOD,754.96,2026-03-24,DESTROY,2026-04-30T04:36:50.726872
RET-00002560,ORD-00046691,SKU-00501,3,2026-02-20,CHANGED_MIND,LIKE_NEW,767.49,2026-02-22,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002561,ORD-00006583,SKU-00190,4,2025-10-27,ARRIVED_LATE,GOOD,2610.04,2025-11-02,DONATE,2026-04-30T04:36:50.726872
RET-00002562,ORD-00045193,SKU-00797,1,2026-01-21,WRONG_ITEM,NEW,994.83,2026-01-24,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002563,ORD-00030451,SKU-00467,3,2026-04-20,NOT_AS_DESCRIBED,DAMAGED,968.94,,DESTROY,2026-04-30T04:36:50.726872
RET-00002564,ORD-00019498,SKU-00389,2,2025-10-03,DEFECTIVE,FAIR,150.66,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002565,ORD-00010959,SKU-00873,3,2025-06-09,CHANGED_MIND,GOOD,1569.48,2025-06-10,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002566,ORD-00001704,SKU-00606,3,2025-11-05,ARRIVED_LATE,GOOD,844.65,2025-11-06,DESTROY,2026-04-30T04:36:50.726872
RET-00002567,ORD-00031127,SKU-00976,1,2025-05-05,CHANGED_MIND,FAIR,104.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002568,ORD-00018624,SKU-00798,5,2026-01-01,DEFECTIVE,UNSELLABLE,4164.55,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002569,ORD-00007229,SKU-00707,3,2025-10-06,NOT_AS_DESCRIBED,DAMAGED,796.2,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002570,ORD-00042104,SKU-00264,2,2025-06-20,DEFECTIVE,GOOD,69.06,2025-06-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00002571,ORD-00032561,SKU-00522,5,2025-12-11,ARRIVED_LATE,DAMAGED,2850.05,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002572,ORD-00043360,SKU-00465,2,2025-12-02,ARRIVED_LATE,NEW,380.52,2025-12-07,RESTOCK,2026-04-30T04:36:50.726872
RET-00002573,ORD-00017727,SKU-00687,2,2026-03-31,WRONG_ITEM,DAMAGED,278.5,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002574,ORD-00046963,SKU-00280,5,2025-08-30,DEFECTIVE,UNSELLABLE,2515.05,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002575,ORD-00009590,SKU-00697,3,2026-01-11,ARRIVED_LATE,FAIR,1157.28,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002576,ORD-00045551,SKU-00194,1,2026-03-09,NOT_AS_DESCRIBED,DAMAGED,73.25,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002577,ORD-00002185,SKU-00506,1,2026-02-17,WRONG_ITEM,GOOD,1073.51,2026-02-19,DONATE,2026-04-30T04:36:50.726872
RET-00002578,ORD-00026539,SKU-00931,5,2025-09-07,DAMAGED_TRANSIT,LIKE_NEW,929.05,2025-09-09,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002579,ORD-00008411,SKU-00026,5,2025-10-24,ARRIVED_LATE,FAIR,3271.65,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002580,ORD-00040998,SKU-00048,1,2025-05-06,DAMAGED_TRANSIT,UNSELLABLE,505.02,,DONATE,2026-04-30T04:36:50.726872
RET-00002581,ORD-00043605,SKU-00538,2,2026-04-08,ARRIVED_LATE,DAMAGED,188.48,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002582,ORD-00028968,SKU-00094,5,2025-06-20,DUPLICATE_ORDER,FAIR,3390.5,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002583,ORD-00037342,SKU-00370,5,2026-03-26,ARRIVED_LATE,LIKE_NEW,2840.45,2026-03-29,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002584,ORD-00034433,SKU-00412,3,2025-06-05,CHANGED_MIND,LIKE_NEW,1510.02,2025-06-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00002585,ORD-00007954,SKU-00388,3,2025-09-13,ARRIVED_LATE,GOOD,1699.65,2025-09-20,RESTOCK,2026-04-30T04:36:50.726872
RET-00002586,ORD-00017274,SKU-00379,1,2026-04-24,NOT_AS_DESCRIBED,GOOD,111.26,2026-04-25,REFURBISH,2026-04-30T04:36:50.726872
RET-00002587,ORD-00006664,SKU-00362,4,2025-10-27,DAMAGED_TRANSIT,DAMAGED,3371.96,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002588,ORD-00033470,SKU-00206,1,2025-08-18,CHANGED_MIND,GOOD,552.16,2025-08-24,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002589,ORD-00012532,SKU-00168,1,2025-12-14,DAMAGED_TRANSIT,NEW,463.84,2025-12-17,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002590,ORD-00044735,SKU-00317,1,2025-12-07,DAMAGED_TRANSIT,LIKE_NEW,128.79,2025-12-12,DONATE,2026-04-30T04:36:50.726872
RET-00002591,ORD-00026649,SKU-00879,3,2025-08-02,DUPLICATE_ORDER,GOOD,1699.44,2025-08-04,RESTOCK,2026-04-30T04:36:50.726872
RET-00002592,ORD-00020289,SKU-00499,2,2025-05-15,DUPLICATE_ORDER,UNSELLABLE,84.34,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002593,ORD-00044636,SKU-00099,2,2026-01-25,NOT_AS_DESCRIBED,FAIR,1082.32,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002594,ORD-00036919,SKU-00736,1,2025-07-14,ARRIVED_LATE,LIKE_NEW,330.62,2025-07-19,DESTROY,2026-04-30T04:36:50.726872
RET-00002595,ORD-00047292,SKU-00999,5,2026-04-15,NOT_AS_DESCRIBED,LIKE_NEW,4837.75,2026-04-20,DESTROY,2026-04-30T04:36:50.726872
RET-00002596,ORD-00019535,SKU-00653,5,2025-10-09,NOT_AS_DESCRIBED,GOOD,612.65,2025-10-14,RESTOCK,2026-04-30T04:36:50.726872
RET-00002597,ORD-00034104,SKU-00417,2,2025-06-07,DAMAGED_TRANSIT,FAIR,761.7,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002598,ORD-00019810,SKU-00492,1,2025-12-21,ARRIVED_LATE,FAIR,101.86,,DESTROY,2026-04-30T04:36:50.726872
RET-00002599,ORD-00031961,SKU-00197,4,2026-04-26,ARRIVED_LATE,NEW,1943.08,2026-05-03,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002600,ORD-00031610,SKU-00732,2,2025-11-17,DAMAGED_TRANSIT,NEW,767.84,2025-11-21,DONATE,2026-04-30T04:36:50.726872
RET-00002601,ORD-00003064,SKU-00034,3,2026-04-09,ARRIVED_LATE,FAIR,1144.05,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002602,ORD-00005079,SKU-00341,4,2026-04-05,DAMAGED_TRANSIT,FAIR,3601.12,,DESTROY,2026-04-30T04:36:50.726872
RET-00002603,ORD-00027022,SKU-00537,5,2025-06-27,CHANGED_MIND,GOOD,3785.45,2025-06-30,DESTROY,2026-04-30T04:36:50.726872
RET-00002604,ORD-00029926,SKU-00149,2,2026-03-17,CHANGED_MIND,NEW,658.6,2026-03-18,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002605,ORD-00008448,SKU-00735,2,2025-09-06,DEFECTIVE,GOOD,22.96,2025-09-08,REFURBISH,2026-04-30T04:36:50.726872
RET-00002606,ORD-00029259,SKU-00476,1,2026-04-02,NOT_AS_DESCRIBED,FAIR,746.1,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002607,ORD-00016834,SKU-00870,1,2025-05-26,DUPLICATE_ORDER,DAMAGED,528.53,,DESTROY,2026-04-30T04:36:50.726872
RET-00002608,ORD-00039064,SKU-00109,1,2025-08-23,DUPLICATE_ORDER,LIKE_NEW,196.64,2025-08-29,DONATE,2026-04-30T04:36:50.726872
RET-00002609,ORD-00048219,SKU-00266,3,2025-08-09,DAMAGED_TRANSIT,NEW,2174.88,2025-08-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00002610,ORD-00041389,SKU-00179,3,2026-04-05,ARRIVED_LATE,DAMAGED,3261.21,,DESTROY,2026-04-30T04:36:50.726872
RET-00002611,ORD-00031158,SKU-00019,4,2025-12-04,NOT_AS_DESCRIBED,DAMAGED,2132.72,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002612,ORD-00005832,SKU-00776,3,2025-10-27,WRONG_ITEM,FAIR,293.13,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002613,ORD-00006669,SKU-00147,5,2025-12-24,CHANGED_MIND,DAMAGED,1317.35,,DONATE,2026-04-30T04:36:50.726872
RET-00002614,ORD-00044553,SKU-00592,3,2025-12-01,DUPLICATE_ORDER,FAIR,395.79,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002615,ORD-00002255,SKU-00865,1,2025-10-10,ARRIVED_LATE,NEW,39.77,2025-10-13,REFURBISH,2026-04-30T04:36:50.726872
RET-00002616,ORD-00015220,SKU-00151,2,2026-03-04,ARRIVED_LATE,FAIR,843.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00002617,ORD-00048062,SKU-00690,2,2025-05-15,DUPLICATE_ORDER,FAIR,1070.46,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002618,ORD-00014588,SKU-00231,2,2025-09-01,DEFECTIVE,LIKE_NEW,38.16,2025-09-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00002619,ORD-00035309,SKU-00146,1,2025-09-05,CHANGED_MIND,LIKE_NEW,525.74,2025-09-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002620,ORD-00011038,SKU-00749,1,2025-09-22,ARRIVED_LATE,GOOD,679.11,2025-09-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00002621,ORD-00022425,SKU-00531,5,2025-07-06,DUPLICATE_ORDER,GOOD,2045.95,2025-07-09,REFURBISH,2026-04-30T04:36:50.726872
RET-00002622,ORD-00019181,SKU-00830,4,2025-12-04,ARRIVED_LATE,LIKE_NEW,1500.56,2025-12-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00002623,ORD-00033661,SKU-00782,5,2026-04-25,DUPLICATE_ORDER,LIKE_NEW,647.5,2026-04-28,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002624,ORD-00048813,SKU-00651,3,2025-12-18,DAMAGED_TRANSIT,NEW,3409.11,2025-12-24,REFURBISH,2026-04-30T04:36:50.726872
RET-00002625,ORD-00017966,SKU-00879,5,2025-12-28,DAMAGED_TRANSIT,GOOD,2832.4,2026-01-01,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002626,ORD-00014761,SKU-00218,1,2025-05-19,DAMAGED_TRANSIT,UNSELLABLE,826.78,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002627,ORD-00003980,SKU-00449,4,2026-03-19,NOT_AS_DESCRIBED,FAIR,709.28,,DONATE,2026-04-30T04:36:50.726872
RET-00002628,ORD-00045473,SKU-00170,4,2025-12-30,DEFECTIVE,GOOD,2837.92,2026-01-02,REFURBISH,2026-04-30T04:36:50.726872
RET-00002629,ORD-00048976,SKU-00841,3,2025-09-27,DAMAGED_TRANSIT,LIKE_NEW,140.22,2025-09-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00002630,ORD-00036680,SKU-00389,1,2025-09-26,CHANGED_MIND,FAIR,75.33,,DESTROY,2026-04-30T04:36:50.726872
RET-00002631,ORD-00003159,SKU-00578,2,2025-09-24,DEFECTIVE,LIKE_NEW,2809.66,2025-09-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00002632,ORD-00049676,SKU-00572,4,2025-07-01,DEFECTIVE,DAMAGED,457.12,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002633,ORD-00011930,SKU-00068,2,2025-10-10,ARRIVED_LATE,GOOD,2391.38,2025-10-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00002634,ORD-00030030,SKU-00034,2,2025-07-03,WRONG_ITEM,FAIR,762.7,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002635,ORD-00010951,SKU-00647,3,2025-08-13,DAMAGED_TRANSIT,DAMAGED,985.53,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002636,ORD-00021704,SKU-00982,1,2025-08-27,ARRIVED_LATE,LIKE_NEW,163.97,2025-08-31,REFURBISH,2026-04-30T04:36:50.726872
RET-00002637,ORD-00021452,SKU-00648,4,2025-06-22,DAMAGED_TRANSIT,GOOD,3250.76,2025-06-27,RESTOCK,2026-04-30T04:36:50.726872
RET-00002638,ORD-00019435,SKU-00761,5,2026-03-22,DUPLICATE_ORDER,LIKE_NEW,474.25,2026-03-23,REFURBISH,2026-04-30T04:36:50.726872
RET-00002639,ORD-00039676,SKU-00376,5,2026-01-04,DAMAGED_TRANSIT,GOOD,407.75,2026-01-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00002640,ORD-00048842,SKU-00137,1,2025-11-11,CHANGED_MIND,UNSELLABLE,702.14,,REFURBISH,2026-04-30T04:36:50.726872
RET-00002641,ORD-00020575,SKU-00649,3,2026-04-17,WRONG_ITEM,GOOD,570.0,2026-04-18,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00002642,ORD-00013787,SKU-00904,3,2026-01-07,NOT_AS_DESCRIBED,GOOD,2819.61,2026-01-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00002643,ORD-00035243,SKU-00075,5,2025-09-13,DUPLICATE_ORDER,LIKE_NEW,898.7,2025-09-17,DESTROY,2026-04-30T04:36:50.726872
RET-00002644,ORD-00046906,SKU-00367,4,2026-02-11,WRONG_ITEM,LIKE_NEW,2697.24,2026-02-16,REFURBISH,2026-04-30T04:36:50.726872
