location_id,warehouse_id,zone,aisle,rack,bin,location_type,max_weight_lbs,max_volume_cuft,is_active,_ingested_at
LOC-AS-06-M08-07,WH-EAS-06,ZONE-D,M,08,07,BULK,2000,167.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-M10-01,WH-EAS-03,ZONE-E,M,10,01,BULK,5000,134.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-M19-07,WH-EAS-02,ZONE-D,M,19,07,STANDARD,500,127.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-C20-07,WH-CEN-10,ZONE-A,C,20,07,STANDARD,1000,41.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-L01-07,WH-EAS-02,ZONE-E,L,01,07,STANDARD,1000,171.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-H06-08,WH-EAS-06,RECEIVING,H,06,08,HAZMAT,2000,35.2,True,2026-04-30T04:36:50.726872
LOC-AS-01-G19-08,WH-EAS-01,ZONE-D,G,19,08,STANDARD,5000,198.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-D26-06,WH-CEN-08,SHIPPING,D,26,06,HAZMAT,1000,56.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-A24-01,WH-EAS-02,RECEIVING,A,24,01,STANDARD,5000,173.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-I29-02,WH-WES-07,RECEIVING,I,29,02,BULK,500,93.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-J26-07,WH-EAS-01,SHIPPING,J,26,07,BULK,500,79.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-O14-02,WH-SOU-09,ZONE-A,O,14,02,STANDARD,2000,154.0,True,2026-04-30T04:36:50.726872
LOC-AS-02-F12-07,WH-EAS-02,RECEIVING,F,12,07,STANDARD,1000,161.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-K21-02,WH-EAS-02,ZONE-D,K,21,02,COLD,5000,153.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-J23-08,WH-EAS-06,ZONE-C,J,23,08,BULK,2000,118.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-E17-05,WH-EAS-03,ZONE-A,E,17,05,STANDARD,2000,117.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-F19-05,WH-NOR-05,ZONE-D,F,19,05,BULK,2000,39.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-E20-05,WH-EAS-03,SHIPPING,E,20,05,STANDARD,1000,15.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-E19-01,WH-NOR-05,ZONE-C,E,19,01,STANDARD,5000,100.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-E19-06,WH-EAS-06,ZONE-E,E,19,06,STANDARD,5000,133.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-F16-07,WH-CEN-08,ZONE-A,F,16,07,STANDARD,500,75.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-E09-02,WH-NOR-04,RECEIVING,E,09,02,STANDARD,5000,97.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-H24-04,WH-EAS-01,ZONE-C,H,24,04,STANDARD,5000,129.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-C09-02,WH-SOU-09,SHIPPING,C,09,02,STANDARD,1000,56.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-H08-08,WH-EAS-03,ZONE-B,H,08,08,STANDARD,2000,114.9,True,2026-04-30T04:36:50.726872
LOC-OR-04-C29-03,WH-NOR-04,ZONE-E,C,29,03,STANDARD,1000,53.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-P15-02,WH-CEN-10,ZONE-E,P,15,02,COLD,500,70.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-P04-08,WH-NOR-04,ZONE-A,P,04,08,STANDARD,500,113.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-J19-01,WH-CEN-08,ZONE-E,J,19,01,STANDARD,500,146.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-O01-05,WH-NOR-04,SHIPPING,O,01,05,STANDARD,2000,103.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-P17-05,WH-SOU-09,RECEIVING,P,17,05,STANDARD,1000,74.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-J21-08,WH-SOU-09,ZONE-A,J,21,08,OVERSIZE,1000,102.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-P16-03,WH-SOU-09,ZONE-B,P,16,03,STANDARD,5000,137.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-K21-03,WH-CEN-08,ZONE-B,K,21,03,BULK,1000,50.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-P04-05,WH-EAS-06,ZONE-E,P,04,05,STANDARD,1000,71.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-F28-03,WH-WES-07,ZONE-E,F,28,03,STANDARD,2000,191.8,False,2026-04-30T04:36:50.726872
LOC-EN-10-N25-05,WH-CEN-10,ZONE-B,N,25,05,HAZMAT,5000,187.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-E10-06,WH-EAS-06,RECEIVING,E,10,06,STANDARD,2000,95.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-N01-07,WH-WES-07,ZONE-A,N,01,07,OVERSIZE,2000,132.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-I01-04,WH-CEN-08,ZONE-B,I,01,04,STANDARD,2000,66.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-N26-07,WH-EAS-06,ZONE-C,N,26,07,STANDARD,1000,161.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-I04-02,WH-CEN-08,ZONE-B,I,04,02,STANDARD,5000,188.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-M23-08,WH-EAS-01,ZONE-B,M,23,08,STANDARD,5000,21.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-I18-06,WH-EAS-06,ZONE-D,I,18,06,HAZMAT,500,99.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-K25-07,WH-EAS-02,SHIPPING,K,25,07,STANDARD,1000,122.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-C15-04,WH-SOU-09,ZONE-C,C,15,04,STANDARD,2000,115.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-E25-02,WH-EAS-01,SHIPPING,E,25,02,BULK,2000,191.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-G06-06,WH-CEN-08,ZONE-D,G,06,06,STANDARD,2000,73.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-I20-01,WH-NOR-05,ZONE-B,I,20,01,STANDARD,5000,91.2,True,2026-04-30T04:36:50.726872
LOC-AS-01-B30-06,WH-EAS-01,ZONE-A,B,30,06,STANDARD,500,192.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-P10-06,WH-EAS-06,RECEIVING,P,10,06,STANDARD,500,117.4,False,2026-04-30T04:36:50.726872
LOC-AS-02-F26-02,WH-EAS-02,ZONE-E,F,26,02,HAZMAT,1000,152.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-I15-08,WH-WES-07,RECEIVING,I,15,08,STANDARD,2000,23.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-O17-07,WH-EAS-06,ZONE-A,O,17,07,STANDARD,2000,11.2,True,2026-04-30T04:36:50.726872
LOC-AS-01-A08-06,WH-EAS-01,ZONE-D,A,08,06,STANDARD,1000,121.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-O21-04,WH-SOU-09,SHIPPING,O,21,04,BULK,2000,179.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-E07-03,WH-CEN-10,ZONE-B,E,07,03,STANDARD,500,15.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-E18-06,WH-EAS-01,ZONE-A,E,18,06,STANDARD,2000,186.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-J06-07,WH-NOR-04,ZONE-C,J,06,07,STANDARD,1000,156.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-D27-07,WH-CEN-08,ZONE-A,D,27,07,STANDARD,1000,82.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-G07-07,WH-WES-07,ZONE-E,G,07,07,BULK,500,194.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-D06-04,WH-CEN-10,ZONE-A,D,06,04,HAZMAT,2000,152.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-G03-06,WH-NOR-04,ZONE-D,G,03,06,STANDARD,500,189.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-N13-02,WH-WES-07,ZONE-C,N,13,02,STANDARD,2000,168.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-H23-02,WH-NOR-05,RECEIVING,H,23,02,STANDARD,5000,176.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-K02-03,WH-NOR-05,SHIPPING,K,02,03,STANDARD,500,34.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-B02-04,WH-CEN-08,SHIPPING,B,02,04,BULK,2000,80.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-N06-03,WH-EAS-03,ZONE-E,N,06,03,OVERSIZE,1000,79.4,True,2026-04-30T04:36:50.726872
LOC-AS-03-A16-04,WH-EAS-03,ZONE-C,A,16,04,STANDARD,2000,182.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-A26-01,WH-EAS-06,ZONE-C,A,26,01,STANDARD,5000,16.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-B18-07,WH-WES-07,SHIPPING,B,18,07,STANDARD,1000,40.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-C14-02,WH-NOR-04,ZONE-A,C,14,02,OVERSIZE,5000,196.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-O05-01,WH-SOU-09,ZONE-C,O,05,01,STANDARD,2000,34.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-D16-08,WH-EAS-06,RECEIVING,D,16,08,BULK,1000,33.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-H22-02,WH-EAS-03,RECEIVING,H,22,02,STANDARD,5000,63.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-H09-03,WH-NOR-04,RECEIVING,H,09,03,STANDARD,2000,145.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-I25-03,WH-CEN-10,ZONE-C,I,25,03,STANDARD,1000,120.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-M21-01,WH-EAS-01,SHIPPING,M,21,01,STANDARD,1000,12.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-F13-06,WH-NOR-04,ZONE-A,F,13,06,STANDARD,5000,173.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-M15-04,WH-CEN-10,ZONE-D,M,15,04,STANDARD,5000,32.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-K11-03,WH-SOU-09,ZONE-C,K,11,03,STANDARD,5000,156.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-K25-05,WH-EAS-02,ZONE-A,K,25,05,BULK,5000,132.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-D08-08,WH-EAS-03,SHIPPING,D,08,08,STANDARD,2000,34.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-N18-02,WH-CEN-08,SHIPPING,N,18,02,OVERSIZE,1000,85.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-G05-04,WH-SOU-09,SHIPPING,G,05,04,STANDARD,2000,109.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-B26-06,WH-CEN-10,ZONE-E,B,26,06,STANDARD,1000,81.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-H27-03,WH-EAS-03,ZONE-E,H,27,03,HAZMAT,5000,173.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-J13-07,WH-WES-07,ZONE-D,J,13,07,STANDARD,1000,147.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-I23-05,WH-EAS-02,ZONE-B,I,23,05,HAZMAT,500,21.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-P27-03,WH-EAS-03,SHIPPING,P,27,03,OVERSIZE,1000,84.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-M19-04,WH-WES-07,ZONE-B,M,19,04,BULK,500,53.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-M04-03,WH-EAS-03,ZONE-B,M,04,03,STANDARD,2000,154.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-J17-02,WH-EAS-02,SHIPPING,J,17,02,STANDARD,5000,54.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-O05-02,WH-EAS-02,SHIPPING,O,05,02,HAZMAT,2000,176.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-M27-05,WH-EAS-01,ZONE-A,M,27,05,STANDARD,5000,121.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-J08-02,WH-CEN-08,ZONE-A,J,08,02,OVERSIZE,2000,55.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-N14-01,WH-CEN-08,RECEIVING,N,14,01,STANDARD,2000,170.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-K14-05,WH-NOR-05,ZONE-C,K,14,05,STANDARD,500,145.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-P08-07,WH-CEN-10,RECEIVING,P,08,07,STANDARD,5000,116.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-M02-02,WH-WES-07,ZONE-E,M,02,02,BULK,500,119.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-L19-07,WH-NOR-04,SHIPPING,L,19,07,STANDARD,500,76.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-B13-07,WH-CEN-08,RECEIVING,B,13,07,COLD,1000,117.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-D10-07,WH-EAS-06,SHIPPING,D,10,07,STANDARD,5000,171.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-L08-05,WH-EAS-06,ZONE-D,L,08,05,BULK,2000,97.1,False,2026-04-30T04:36:50.726872
LOC-OR-05-F07-06,WH-NOR-05,RECEIVING,F,07,06,STANDARD,2000,158.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-C11-06,WH-CEN-08,ZONE-E,C,11,06,STANDARD,1000,70.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-M11-08,WH-EAS-02,RECEIVING,M,11,08,STANDARD,5000,48.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-L11-08,WH-CEN-08,ZONE-C,L,11,08,BULK,1000,71.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-J30-05,WH-CEN-10,SHIPPING,J,30,05,STANDARD,1000,85.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-C03-07,WH-NOR-04,SHIPPING,C,03,07,STANDARD,2000,111.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-D28-05,WH-WES-07,ZONE-E,D,28,05,STANDARD,500,71.5,True,2026-04-30T04:36:50.726872
LOC-AS-01-H18-03,WH-EAS-01,RECEIVING,H,18,03,OVERSIZE,500,104.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-H29-04,WH-NOR-04,ZONE-D,H,29,04,STANDARD,1000,37.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-P27-08,WH-EAS-01,ZONE-D,P,27,08,STANDARD,1000,88.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-M21-07,WH-CEN-10,RECEIVING,M,21,07,STANDARD,2000,162.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-L29-04,WH-EAS-06,ZONE-C,L,29,04,STANDARD,500,192.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-E04-08,WH-NOR-04,ZONE-E,E,04,08,STANDARD,1000,146.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-H15-05,WH-SOU-09,ZONE-E,H,15,05,BULK,5000,127.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-C06-01,WH-WES-07,ZONE-E,C,06,01,STANDARD,500,180.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-C22-06,WH-EAS-03,ZONE-A,C,22,06,OVERSIZE,2000,118.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-P14-03,WH-EAS-01,ZONE-D,P,14,03,STANDARD,5000,68.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-K08-07,WH-NOR-05,ZONE-B,K,08,07,BULK,2000,173.9,False,2026-04-30T04:36:50.726872
LOC-AS-01-L19-02,WH-EAS-01,SHIPPING,L,19,02,OVERSIZE,500,110.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-H20-03,WH-NOR-04,SHIPPING,H,20,03,STANDARD,5000,148.4,True,2026-04-30T04:36:50.726872
LOC-AS-02-M19-07,WH-EAS-02,SHIPPING,M,19,07,STANDARD,5000,36.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-J12-03,WH-EAS-02,RECEIVING,J,12,03,STANDARD,2000,104.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-G08-06,WH-WES-07,RECEIVING,G,08,06,STANDARD,2000,95.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-A29-01,WH-NOR-05,ZONE-E,A,29,01,STANDARD,2000,28.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-A01-06,WH-SOU-09,ZONE-D,A,01,06,STANDARD,2000,173.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-P06-04,WH-NOR-04,ZONE-C,P,06,04,STANDARD,1000,123.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-F17-03,WH-CEN-08,SHIPPING,F,17,03,BULK,500,128.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-J30-05,WH-EAS-02,ZONE-A,J,30,05,STANDARD,1000,122.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-P07-03,WH-EAS-02,ZONE-E,P,07,03,HAZMAT,5000,186.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-O04-02,WH-WES-07,ZONE-C,O,04,02,STANDARD,1000,55.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-M02-06,WH-NOR-04,ZONE-A,M,02,06,HAZMAT,5000,164.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-D28-02,WH-CEN-10,RECEIVING,D,28,02,STANDARD,5000,153.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-K05-08,WH-NOR-05,SHIPPING,K,05,08,STANDARD,5000,86.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-A16-02,WH-CEN-08,ZONE-C,A,16,02,STANDARD,5000,68.1,False,2026-04-30T04:36:50.726872
LOC-OR-05-B17-01,WH-NOR-05,ZONE-B,B,17,01,HAZMAT,2000,179.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-F21-06,WH-CEN-10,RECEIVING,F,21,06,STANDARD,500,19.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-L18-01,WH-NOR-04,SHIPPING,L,18,01,BULK,5000,150.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-L22-01,WH-EAS-03,ZONE-B,L,22,01,STANDARD,1000,179.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-G16-04,WH-EAS-02,ZONE-E,G,16,04,STANDARD,500,18.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-J01-04,WH-EAS-02,RECEIVING,J,01,04,BULK,2000,197.0,False,2026-04-30T04:36:50.726872
LOC-OR-04-L30-07,WH-NOR-04,ZONE-A,L,30,07,STANDARD,1000,128.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-J07-05,WH-WES-07,ZONE-D,J,07,05,STANDARD,5000,166.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-P09-01,WH-NOR-04,RECEIVING,P,09,01,STANDARD,500,142.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-C21-02,WH-NOR-04,ZONE-A,C,21,02,STANDARD,5000,22.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-I22-07,WH-EAS-03,ZONE-C,I,22,07,STANDARD,2000,172.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-M27-04,WH-EAS-02,ZONE-A,M,27,04,STANDARD,5000,48.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-P16-02,WH-EAS-01,ZONE-A,P,16,02,STANDARD,5000,45.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-H14-06,WH-EAS-02,ZONE-D,H,14,06,BULK,5000,123.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-G25-04,WH-SOU-09,RECEIVING,G,25,04,STANDARD,500,190.2,True,2026-04-30T04:36:50.726872
LOC-OR-05-F12-08,WH-NOR-05,ZONE-B,F,12,08,COLD,500,84.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-C08-03,WH-NOR-05,RECEIVING,C,08,03,STANDARD,5000,14.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-J18-03,WH-NOR-04,ZONE-B,J,18,03,STANDARD,2000,20.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-A20-03,WH-WES-07,RECEIVING,A,20,03,HAZMAT,2000,17.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-A13-01,WH-NOR-04,ZONE-E,A,13,01,STANDARD,5000,156.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-B19-02,WH-NOR-04,ZONE-A,B,19,02,STANDARD,5000,188.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-M15-04,WH-NOR-05,RECEIVING,M,15,04,STANDARD,2000,75.6,False,2026-04-30T04:36:50.726872
LOC-EN-08-P30-03,WH-CEN-08,ZONE-D,P,30,03,STANDARD,2000,52.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-M09-03,WH-EAS-03,ZONE-C,M,09,03,BULK,5000,163.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-N23-04,WH-CEN-08,ZONE-D,N,23,04,STANDARD,2000,49.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-O24-08,WH-WES-07,ZONE-D,O,24,08,OVERSIZE,5000,79.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-E24-04,WH-WES-07,ZONE-B,E,24,04,STANDARD,1000,118.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-L29-08,WH-CEN-10,ZONE-E,L,29,08,COLD,5000,81.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-E16-02,WH-WES-07,ZONE-E,E,16,02,STANDARD,2000,181.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-N02-04,WH-CEN-10,ZONE-B,N,02,04,STANDARD,1000,135.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-F15-01,WH-WES-07,RECEIVING,F,15,01,STANDARD,1000,61.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-E21-07,WH-CEN-10,ZONE-E,E,21,07,BULK,1000,38.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-E25-08,WH-NOR-04,ZONE-C,E,25,08,STANDARD,500,138.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-A01-01,WH-EAS-02,ZONE-C,A,01,01,COLD,2000,187.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-G10-02,WH-EAS-03,ZONE-C,G,10,02,STANDARD,2000,120.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-K23-03,WH-CEN-08,ZONE-C,K,23,03,STANDARD,1000,181.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-D18-07,WH-WES-07,ZONE-B,D,18,07,STANDARD,5000,143.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-D22-03,WH-NOR-04,ZONE-D,D,22,03,STANDARD,500,35.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-P06-01,WH-WES-07,ZONE-E,P,06,01,STANDARD,2000,186.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-O29-01,WH-EAS-03,ZONE-D,O,29,01,HAZMAT,2000,178.3,False,2026-04-30T04:36:50.726872
LOC-AS-06-C06-03,WH-EAS-06,ZONE-E,C,06,03,STANDARD,5000,184.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-K10-02,WH-NOR-04,ZONE-C,K,10,02,STANDARD,5000,13.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-F12-05,WH-WES-07,ZONE-B,F,12,05,STANDARD,500,103.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-H23-05,WH-EAS-01,ZONE-C,H,23,05,STANDARD,5000,74.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-C11-01,WH-CEN-08,ZONE-B,C,11,01,COLD,500,149.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-G29-08,WH-WES-07,ZONE-D,G,29,08,STANDARD,2000,142.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-N14-06,WH-SOU-09,ZONE-B,N,14,06,HAZMAT,2000,115.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-C30-08,WH-NOR-05,RECEIVING,C,30,08,STANDARD,2000,173.7,True,2026-04-30T04:36:50.726872
LOC-AS-01-E26-02,WH-EAS-01,ZONE-B,E,26,02,STANDARD,2000,22.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-C28-02,WH-NOR-04,ZONE-A,C,28,02,BULK,2000,175.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-O21-06,WH-EAS-03,SHIPPING,O,21,06,STANDARD,500,20.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-F03-02,WH-EAS-02,ZONE-A,F,03,02,STANDARD,1000,49.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-K21-04,WH-WES-07,ZONE-D,K,21,04,BULK,5000,125.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-B15-03,WH-NOR-05,ZONE-E,B,15,03,STANDARD,1000,195.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-G23-02,WH-SOU-09,RECEIVING,G,23,02,BULK,1000,45.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-F13-05,WH-NOR-04,ZONE-E,F,13,05,STANDARD,2000,51.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-H17-01,WH-EAS-06,RECEIVING,H,17,01,COLD,2000,63.5,True,2026-04-30T04:36:50.726872
LOC-AS-01-C16-06,WH-EAS-01,RECEIVING,C,16,06,STANDARD,5000,25.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-A24-02,WH-CEN-08,ZONE-C,A,24,02,STANDARD,2000,142.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-I24-06,WH-EAS-02,ZONE-D,I,24,06,STANDARD,5000,80.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-K18-04,WH-CEN-08,ZONE-B,K,18,04,STANDARD,500,141.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-K30-07,WH-CEN-08,ZONE-D,K,30,07,COLD,5000,95.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-N01-03,WH-WES-07,SHIPPING,N,01,03,STANDARD,1000,85.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-E19-03,WH-EAS-03,ZONE-B,E,19,03,STANDARD,5000,99.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-A16-07,WH-NOR-04,ZONE-B,A,16,07,STANDARD,2000,53.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-N14-03,WH-CEN-08,ZONE-D,N,14,03,OVERSIZE,500,77.1,True,2026-04-30T04:36:50.726872
LOC-AS-06-P20-05,WH-EAS-06,ZONE-B,P,20,05,STANDARD,5000,162.7,True,2026-04-30T04:36:50.726872
LOC-AS-01-J21-03,WH-EAS-01,ZONE-C,J,21,03,STANDARD,5000,126.2,True,2026-04-30T04:36:50.726872
LOC-OU-09-J11-06,WH-SOU-09,SHIPPING,J,11,06,STANDARD,1000,80.2,False,2026-04-30T04:36:50.726872
LOC-AS-02-A15-06,WH-EAS-02,ZONE-D,A,15,06,STANDARD,2000,140.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-P26-05,WH-EAS-06,ZONE-E,P,26,05,STANDARD,2000,142.7,True,2026-04-30T04:36:50.726872
